Position,Abbreviation,DriverNumber,TeamName,BestLap_Sec,IsWetQuali,Year,Round,Circuit
1.0,VER,1,Red Bull Racing,76.732,1,2023,3,Melbourne
2.0,RUS,63,Mercedes,76.968,1,2023,3,Melbourne
3.0,HAM,44,Mercedes,77.104,1,2023,3,Melbourne
4.0,ALO,14,Aston Martin,77.139,1,2023,3,Melbourne
5.0,SAI,55,Ferrari,77.27,1,2023,3,Melbourne
6.0,STR,18,Aston Martin,77.308,1,2023,3,Melbourne
7.0,LEC,16,Ferrari,77.369,1,2023,3,Melbourne
8.0,ALB,23,Williams,77.609,1,2023,3,Melbourne
9.0,GAS,10,Alpine,77.574,1,2023,3,Melbourne
10.0,HUL,27,Haas F1 Team,77.412,1,2023,3,Melbourne
11.0,OCO,31,Alpine,77.768,1,2023,3,Melbourne
12.0,TSU,22,AlphaTauri,78.099,1,2023,3,Melbourne
13.0,NOR,4,McLaren,78.119,1,2023,3,Melbourne
14.0,MAG,20,Haas F1 Team,78.129,1,2023,3,Melbourne
15.0,DEV,21,AlphaTauri,78.335,1,2023,3,Melbourne
16.0,PIA,81,McLaren,78.517,1,2023,3,Melbourne
17.0,ZHO,24,Alfa Romeo,78.54,1,2023,3,Melbourne
18.0,SAR,2,Williams,78.557,1,2023,3,Melbourne
19.0,BOT,77,Alfa Romeo,78.714,1,2023,3,Melbourne
20.0,PER,11,Red Bull Racing,,1,2023,3,Melbourne
1.0,LEC,16,Ferrari,100.203,0,2023,4,Baku
2.0,VER,1,Red Bull Racing,100.391,0,2023,4,Baku
3.0,PER,11,Red Bull Racing,100.495,0,2023,4,Baku
4.0,SAI,55,Ferrari,101.016,0,2023,4,Baku
5.0,HAM,44,Mercedes,101.177,0,2023,4,Baku
6.0,ALO,14,Aston Martin,101.253,0,2023,4,Baku
7.0,NOR,4,McLaren,101.281,0,2023,4,Baku
8.0,TSU,22,AlphaTauri,101.569,0,2023,4,Baku
9.0,STR,18,Aston Martin,101.576,0,2023,4,Baku
10.0,PIA,81,McLaren,101.611,0,2023,4,Baku
11.0,RUS,63,Mercedes,101.654,0,2023,4,Baku
12.0,OCO,31,Alpine,101.798,0,2023,4,Baku
13.0,ALB,23,Williams,101.818,0,2023,4,Baku
14.0,BOT,77,Alfa Romeo,102.259,0,2023,4,Baku
15.0,SAR,2,Williams,102.242,0,2023,4,Baku
16.0,ZHO,24,Alfa Romeo,102.642,0,2023,4,Baku
17.0,HUL,27,Haas F1 Team,102.755,0,2023,4,Baku
18.0,MAG,20,Haas F1 Team,103.417,0,2023,4,Baku
19.0,GAS,10,Alpine,104.853,0,2023,4,Baku
20.0,DEV,21,AlphaTauri,115.282,0,2023,4,Baku
1.0,PER,11,Red Bull Racing,86.841,0,2023,5,Miami
2.0,ALO,14,Aston Martin,87.097,0,2023,5,Miami
3.0,SAI,55,Ferrari,87.148,0,2023,5,Miami
4.0,MAG,20,Haas F1 Team,87.673,0,2023,5,Miami
5.0,GAS,10,Alpine,87.612,0,2023,5,Miami
6.0,RUS,63,Mercedes,87.743,0,2023,5,Miami
7.0,LEC,16,Ferrari,86.964,0,2023,5,Miami
8.0,OCO,31,Alpine,87.444,0,2023,5,Miami
9.0,VER,1,Red Bull Racing,86.814,0,2023,5,Miami
10.0,BOT,77,Alfa Romeo,87.564,0,2023,5,Miami
11.0,ALB,23,Williams,87.795,0,2023,5,Miami
12.0,HUL,27,Haas F1 Team,87.903,0,2023,5,Miami
13.0,HAM,44,Mercedes,87.846,0,2023,5,Miami
14.0,ZHO,24,Alfa Romeo,88.091,0,2023,5,Miami
15.0,DEV,21,AlphaTauri,88.325,0,2023,5,Miami
16.0,NOR,4,McLaren,88.394,0,2023,5,Miami
17.0,TSU,22,AlphaTauri,88.429,0,2023,5,Miami
18.0,STR,18,Aston Martin,88.476,0,2023,5,Miami
19.0,PIA,81,McLaren,88.484,0,2023,5,Miami
20.0,SAR,2,Williams,88.577,0,2023,5,Miami
1.0,VER,1,Red Bull Racing,71.365,0,2023,6,Monaco
2.0,ALO,14,Aston Martin,71.449,0,2023,6,Monaco
3.0,LEC,16,Ferrari,71.471,0,2023,6,Monaco
4.0,OCO,31,Alpine,71.553,0,2023,6,Monaco
5.0,SAI,55,Ferrari,71.63,0,2023,6,Monaco
6.0,HAM,44,Mercedes,71.725,0,2023,6,Monaco
7.0,GAS,10,Alpine,71.933,0,2023,6,Monaco
8.0,RUS,63,Mercedes,71.964,0,2023,6,Monaco
9.0,TSU,22,AlphaTauri,72.082,0,2023,6,Monaco
10.0,NOR,4,McLaren,72.254,0,2023,6,Monaco
11.0,PIA,81,McLaren,72.395,0,2023,6,Monaco
12.0,DEV,21,AlphaTauri,72.428,0,2023,6,Monaco
13.0,ALB,23,Williams,72.527,0,2023,6,Monaco
14.0,STR,18,Aston Martin,72.623,0,2023,6,Monaco
15.0,BOT,77,Alfa Romeo,72.625,0,2023,6,Monaco
16.0,SAR,2,Williams,73.113,0,2023,6,Monaco
17.0,MAG,20,Haas F1 Team,73.27,0,2023,6,Monaco
18.0,HUL,27,Haas F1 Team,73.279,0,2023,6,Monaco
19.0,ZHO,24,Alfa Romeo,73.523,0,2023,6,Monaco
20.0,PER,11,Red Bull Racing,73.85,0,2023,6,Monaco
1.0,VER,1,Red Bull Racing,72.272,1,2023,7,Barcelona
2.0,SAI,55,Ferrari,72.734,1,2023,7,Barcelona
3.0,NOR,4,McLaren,72.776,1,2023,7,Barcelona
4.0,GAS,10,Alpine,72.816,1,2023,7,Barcelona
5.0,HAM,44,Mercedes,72.818,1,2023,7,Barcelona
6.0,STR,18,Aston Martin,72.994,1,2023,7,Barcelona
7.0,OCO,31,Alpine,73.001,1,2023,7,Barcelona
8.0,HUL,27,Haas F1 Team,73.229,1,2023,7,Barcelona
9.0,ALO,14,Aston Martin,73.098,1,2023,7,Barcelona
10.0,PIA,81,McLaren,73.059,1,2023,7,Barcelona
11.0,PER,11,Red Bull Racing,73.334,1,2023,7,Barcelona
12.0,RUS,63,Mercedes,73.326,1,2023,7,Barcelona
13.0,ZHO,24,Alfa Romeo,73.521,1,2023,7,Barcelona
14.0,DEV,21,AlphaTauri,73.581,1,2023,7,Barcelona
15.0,TSU,22,AlphaTauri,73.862,1,2023,7,Barcelona
16.0,BOT,77,Alfa Romeo,73.977,1,2023,7,Barcelona
17.0,MAG,20,Haas F1 Team,74.042,1,2023,7,Barcelona
18.0,ALB,23,Williams,74.063,1,2023,7,Barcelona
19.0,LEC,16,Ferrari,74.079,1,2023,7,Barcelona
20.0,SAR,2,Williams,74.699,1,2023,7,Barcelona
1.0,VER,1,Red Bull Racing,79.092,1,2023,8,Montréal
2.0,HUL,27,Haas F1 Team,80.305,1,2023,8,Montréal
3.0,ALO,14,Aston Martin,79.776,1,2023,8,Montréal
4.0,HAM,44,Mercedes,80.426,1,2023,8,Montréal
5.0,RUS,63,Mercedes,80.098,1,2023,8,Montréal
6.0,OCO,31,Alpine,80.406,1,2023,8,Montréal
7.0,NOR,4,McLaren,79.347,1,2023,8,Montréal
8.0,SAI,55,Ferrari,79.856,1,2023,8,Montréal
9.0,PIA,81,McLaren,79.659,1,2023,8,Montréal
10.0,ALB,23,Williams,78.725,1,2023,8,Montréal
11.0,LEC,16,Ferrari,80.615,1,2023,8,Montréal
12.0,PER,11,Red Bull Racing,80.959,1,2023,8,Montréal
13.0,STR,18,Aston Martin,81.484,1,2023,8,Montréal
14.0,MAG,20,Haas F1 Team,81.678,1,2023,8,Montréal
15.0,BOT,77,Alfa Romeo,81.821,1,2023,8,Montréal
16.0,TSU,22,AlphaTauri,82.746,1,2023,8,Montréal
17.0,GAS,10,Alpine,82.886,1,2023,8,Montréal
18.0,DEV,21,AlphaTauri,83.137,1,2023,8,Montréal
19.0,SAR,2,Williams,83.337,1,2023,8,Montréal
20.0,ZHO,24,Alfa Romeo,83.342,1,2023,8,Montréal
1.0,VER,1,Red Bull Racing,64.391,0,2023,9,Spielberg
2.0,LEC,16,Ferrari,64.439,0,2023,9,Spielberg
3.0,SAI,55,Ferrari,64.581,0,2023,9,Spielberg
4.0,NOR,4,McLaren,64.658,0,2023,9,Spielberg
5.0,HAM,44,Mercedes,64.819,0,2023,9,Spielberg
6.0,STR,18,Aston Martin,64.893,0,2023,9,Spielberg
7.0,ALO,14,Aston Martin,64.911,0,2023,9,Spielberg
8.0,HUL,27,Haas F1 Team,65.09,0,2023,9,Spielberg
9.0,GAS,10,Alpine,65.17,0,2023,9,Spielberg
10.0,ALB,23,Williams,65.387,0,2023,9,Spielberg
11.0,RUS,63,Mercedes,65.428,0,2023,9,Spielberg
12.0,OCO,31,Alpine,65.453,0,2023,9,Spielberg
13.0,PIA,81,McLaren,65.605,0,2023,9,Spielberg
14.0,BOT,77,Alfa Romeo,65.68,0,2023,9,Spielberg
15.0,PER,11,Red Bull Racing,65.177,0,2023,9,Spielberg
16.0,TSU,22,AlphaTauri,65.784,0,2023,9,Spielberg
17.0,ZHO,24,Alfa Romeo,65.818,0,2023,9,Spielberg
18.0,SAR,2,Williams,65.948,0,2023,9,Spielberg
19.0,MAG,20,Haas F1 Team,65.971,0,2023,9,Spielberg
20.0,DEV,21,AlphaTauri,65.974,0,2023,9,Spielberg
1.0,VER,1,Red Bull Racing,86.72,1,2023,10,Silverstone
2.0,NOR,4,McLaren,86.961,1,2023,10,Silverstone
3.0,PIA,81,McLaren,87.092,1,2023,10,Silverstone
4.0,LEC,16,Ferrari,87.136,1,2023,10,Silverstone
5.0,SAI,55,Ferrari,87.148,1,2023,10,Silverstone
6.0,RUS,63,Mercedes,87.155,1,2023,10,Silverstone
7.0,HAM,44,Mercedes,87.211,1,2023,10,Silverstone
8.0,ALB,23,Williams,87.53,1,2023,10,Silverstone
9.0,ALO,14,Aston Martin,87.659,1,2023,10,Silverstone
10.0,GAS,10,Alpine,87.689,1,2023,10,Silverstone
11.0,HUL,27,Haas F1 Team,88.896,1,2023,10,Silverstone
12.0,STR,18,Aston Martin,88.935,1,2023,10,Silverstone
13.0,OCO,31,Alpine,88.956,1,2023,10,Silverstone
14.0,SAR,2,Williams,89.031,1,2023,10,Silverstone
15.0,BOT,77,Alfa Romeo,89.798,1,2023,10,Silverstone
15.0,PER,11,Red Bull Racing,89.968,1,2023,10,Silverstone
16.0,TSU,22,AlphaTauri,90.025,1,2023,10,Silverstone
17.0,ZHO,24,Alfa Romeo,90.123,1,2023,10,Silverstone
18.0,DEV,21,AlphaTauri,90.513,1,2023,10,Silverstone
19.0,MAG,20,Haas F1 Team,92.378,1,2023,10,Silverstone
1.0,HAM,44,Mercedes,76.609,0,2023,11,Budapest
2.0,VER,1,Red Bull Racing,76.612,0,2023,11,Budapest
3.0,NOR,4,McLaren,76.694,0,2023,11,Budapest
4.0,PIA,81,McLaren,76.905,0,2023,11,Budapest
5.0,ZHO,24,Alfa Romeo,76.971,0,2023,11,Budapest
6.0,LEC,16,Ferrari,76.992,0,2023,11,Budapest
7.0,BOT,77,Alfa Romeo,77.034,0,2023,11,Budapest
8.0,ALO,14,Aston Martin,77.035,0,2023,11,Budapest
9.0,PER,11,Red Bull Racing,77.045,0,2023,11,Budapest
10.0,HUL,27,Haas F1 Team,77.186,0,2023,11,Budapest
11.0,SAI,55,Ferrari,77.703,0,2023,11,Budapest
12.0,OCO,31,Alpine,77.841,0,2023,11,Budapest
13.0,RIC,3,AlphaTauri,78.002,0,2023,11,Budapest
14.0,STR,18,Aston Martin,78.144,0,2023,11,Budapest
15.0,GAS,10,Alpine,78.217,0,2023,11,Budapest
16.0,ALB,23,Williams,78.917,0,2023,11,Budapest
17.0,TSU,22,AlphaTauri,78.919,0,2023,11,Budapest
18.0,RUS,63,Mercedes,79.027,0,2023,11,Budapest
19.0,MAG,20,Haas F1 Team,79.206,0,2023,11,Budapest
20.0,SAR,2,Williams,79.248,0,2023,11,Budapest
1.0,VER,1,Red Bull Racing,106.168,1,2023,12,Spa-Francorchamps
2.0,LEC,16,Ferrari,106.988,1,2023,12,Spa-Francorchamps
3.0,PER,11,Red Bull Racing,107.045,1,2023,12,Spa-Francorchamps
4.0,HAM,44,Mercedes,107.087,1,2023,12,Spa-Francorchamps
5.0,SAI,55,Ferrari,107.152,1,2023,12,Spa-Francorchamps
6.0,PIA,81,McLaren,107.365,1,2023,12,Spa-Francorchamps
7.0,NOR,4,McLaren,107.669,1,2023,12,Spa-Francorchamps
8.0,RUS,63,Mercedes,107.805,1,2023,12,Spa-Francorchamps
9.0,ALO,14,Aston Martin,107.843,1,2023,12,Spa-Francorchamps
10.0,STR,18,Aston Martin,108.841,1,2023,12,Spa-Francorchamps
11.0,TSU,22,AlphaTauri,113.148,1,2023,12,Spa-Francorchamps
12.0,GAS,10,Alpine,113.671,1,2023,12,Spa-Francorchamps
13.0,MAG,20,Haas F1 Team,114.16,1,2023,12,Spa-Francorchamps
14.0,BOT,77,Alfa Romeo,114.694,1,2023,12,Spa-Francorchamps
15.0,OCO,31,Alpine,116.372,1,2023,12,Spa-Francorchamps
16.0,ALB,23,Williams,120.314,1,2023,12,Spa-Francorchamps
17.0,ZHO,24,Alfa Romeo,120.832,1,2023,12,Spa-Francorchamps
18.0,SAR,2,Williams,121.535,1,2023,12,Spa-Francorchamps
19.0,RIC,3,AlphaTauri,122.159,1,2023,12,Spa-Francorchamps
20.0,HUL,27,Haas F1 Team,123.166,1,2023,12,Spa-Francorchamps
1.0,VER,1,Red Bull Racing,70.567,1,2023,13,Zandvoort
2.0,NOR,4,McLaren,71.104,1,2023,13,Zandvoort
3.0,RUS,63,Mercedes,71.294,1,2023,13,Zandvoort
4.0,ALB,23,Williams,71.419,1,2023,13,Zandvoort
5.0,ALO,14,Aston Martin,71.506,1,2023,13,Zandvoort
6.0,SAI,55,Ferrari,71.754,1,2023,13,Zandvoort
7.0,PER,11,Red Bull Racing,71.88,1,2023,13,Zandvoort
8.0,PIA,81,McLaren,71.938,1,2023,13,Zandvoort
9.0,LEC,16,Ferrari,72.665,1,2023,13,Zandvoort
10.0,SAR,2,Williams,76.748,1,2023,13,Zandvoort
11.0,STR,18,Aston Martin,80.121,1,2023,13,Zandvoort
12.0,GAS,10,Alpine,80.128,1,2023,13,Zandvoort
13.0,HAM,44,Mercedes,80.151,1,2023,13,Zandvoort
14.0,TSU,22,AlphaTauri,80.23,1,2023,13,Zandvoort
15.0,HUL,27,Haas F1 Team,80.25,1,2023,13,Zandvoort
16.0,ZHO,24,Alfa Romeo,82.067,1,2023,13,Zandvoort
17.0,OCO,31,Alpine,82.11,1,2023,13,Zandvoort
18.0,MAG,20,Haas F1 Team,82.192,1,2023,13,Zandvoort
19.0,BOT,77,Alfa Romeo,82.26,1,2023,13,Zandvoort
20.0,LAW,40,AlphaTauri,83.42,1,2023,13,Zandvoort
1.0,SAI,55,Ferrari,80.294,0,2023,14,Monza
2.0,VER,1,Red Bull Racing,80.307,0,2023,14,Monza
3.0,LEC,16,Ferrari,80.361,0,2023,14,Monza
4.0,RUS,63,Mercedes,80.671,0,2023,14,Monza
5.0,PER,11,Red Bull Racing,80.688,0,2023,14,Monza
6.0,ALB,23,Williams,80.76,0,2023,14,Monza
7.0,PIA,81,McLaren,80.785,0,2023,14,Monza
8.0,HAM,44,Mercedes,80.82,0,2023,14,Monza
9.0,NOR,4,McLaren,80.979,0,2023,14,Monza
10.0,ALO,14,Aston Martin,81.417,0,2023,14,Monza
11.0,TSU,22,AlphaTauri,81.594,0,2023,14,Monza
12.0,LAW,40,AlphaTauri,81.758,0,2023,14,Monza
13.0,HUL,27,Haas F1 Team,81.776,0,2023,14,Monza
14.0,BOT,77,Alfa Romeo,81.94,0,2023,14,Monza
15.0,SAR,2,Williams,81.93,0,2023,14,Monza
16.0,ZHO,24,Alfa Romeo,82.39,0,2023,14,Monza
17.0,GAS,10,Alpine,82.545,0,2023,14,Monza
18.0,OCO,31,Alpine,82.548,0,2023,14,Monza
19.0,MAG,20,Haas F1 Team,82.592,0,2023,14,Monza
20.0,STR,18,Aston Martin,82.86,0,2023,14,Monza
1.0,SAI,55,Ferrari,90.984,0,2023,15,Marina Bay
2.0,RUS,63,Mercedes,91.056,0,2023,15,Marina Bay
3.0,LEC,16,Ferrari,91.063,0,2023,15,Marina Bay
4.0,NOR,4,McLaren,91.27,0,2023,15,Marina Bay
5.0,HAM,44,Mercedes,91.485,0,2023,15,Marina Bay
6.0,MAG,20,Haas F1 Team,91.575,0,2023,15,Marina Bay
7.0,ALO,14,Aston Martin,91.615,0,2023,15,Marina Bay
8.0,OCO,31,Alpine,91.673,0,2023,15,Marina Bay
9.0,HUL,27,Haas F1 Team,91.808,0,2023,15,Marina Bay
10.0,LAW,40,AlphaTauri,92.166,0,2023,15,Marina Bay
11.0,VER,1,Red Bull Racing,92.173,0,2023,15,Marina Bay
12.0,GAS,10,Alpine,92.274,0,2023,15,Marina Bay
13.0,PER,11,Red Bull Racing,92.099,0,2023,15,Marina Bay
14.0,ALB,23,Williams,92.668,0,2023,15,Marina Bay
15.0,TSU,22,AlphaTauri,91.991,0,2023,15,Marina Bay
16.0,BOT,77,Alfa Romeo,92.809,0,2023,15,Marina Bay
17.0,PIA,81,McLaren,92.902,0,2023,15,Marina Bay
18.0,SAR,2,Williams,93.252,0,2023,15,Marina Bay
19.0,ZHO,24,Alfa Romeo,93.258,0,2023,15,Marina Bay
20.0,STR,18,Aston Martin,93.397,0,2023,15,Marina Bay
1.0,VER,1,Red Bull Racing,88.877,0,2023,16,Suzuka
2.0,PIA,81,McLaren,89.458,0,2023,16,Suzuka
3.0,NOR,4,McLaren,89.493,0,2023,16,Suzuka
4.0,LEC,16,Ferrari,89.542,0,2023,16,Suzuka
5.0,PER,11,Red Bull Racing,89.65,0,2023,16,Suzuka
6.0,SAI,55,Ferrari,89.85,0,2023,16,Suzuka
7.0,HAM,44,Mercedes,89.908,0,2023,16,Suzuka
8.0,RUS,63,Mercedes,90.219,0,2023,16,Suzuka
9.0,TSU,22,AlphaTauri,90.204,0,2023,16,Suzuka
10.0,ALO,14,Aston Martin,90.465,0,2023,16,Suzuka
11.0,LAW,40,AlphaTauri,90.425,0,2023,16,Suzuka
12.0,GAS,10,Alpine,90.509,0,2023,16,Suzuka
13.0,ALB,23,Williams,90.537,0,2023,16,Suzuka
14.0,OCO,31,Alpine,90.586,0,2023,16,Suzuka
15.0,MAG,20,Haas F1 Team,90.665,0,2023,16,Suzuka
16.0,BOT,77,Alfa Romeo,91.049,0,2023,16,Suzuka
17.0,STR,18,Aston Martin,91.181,0,2023,16,Suzuka
18.0,HUL,27,Haas F1 Team,91.299,0,2023,16,Suzuka
19.0,ZHO,24,Alfa Romeo,91.398,0,2023,16,Suzuka
20.0,SAR,2,Williams,,0,2023,16,Suzuka
1.0,VER,1,Red Bull Racing,83.778,0,2023,17,Lusail
2.0,RUS,63,Mercedes,84.219,0,2023,17,Lusail
3.0,HAM,44,Mercedes,84.305,0,2023,17,Lusail
4.0,ALO,14,Aston Martin,84.369,0,2023,17,Lusail
5.0,LEC,16,Ferrari,84.424,0,2023,17,Lusail
6.0,PIA,81,McLaren,84.54,0,2023,17,Lusail
7.0,GAS,10,Alpine,84.553,0,2023,17,Lusail
8.0,OCO,31,Alpine,84.763,0,2023,17,Lusail
9.0,BOT,77,Alfa Romeo,85.058,0,2023,17,Lusail
10.0,NOR,4,McLaren,84.685,0,2023,17,Lusail
11.0,TSU,22,AlphaTauri,85.301,0,2023,17,Lusail
12.0,SAI,55,Ferrari,85.328,0,2023,17,Lusail
13.0,PER,11,Red Bull Racing,85.462,0,2023,17,Lusail
14.0,ALB,23,Williams,85.707,0,2023,17,Lusail
15.0,HUL,27,Haas F1 Team,85.783,0,2023,17,Lusail
16.0,SAR,2,Williams,86.21,0,2023,17,Lusail
17.0,STR,18,Aston Martin,86.345,0,2023,17,Lusail
18.0,LAW,40,AlphaTauri,86.635,0,2023,17,Lusail
19.0,MAG,20,Haas F1 Team,87.046,0,2023,17,Lusail
20.0,ZHO,24,Alfa Romeo,87.432,0,2023,17,Lusail
1.0,LEC,16,Ferrari,94.723,0,2023,18,Austin
2.0,NOR,4,McLaren,94.853,0,2023,18,Austin
3.0,HAM,44,Mercedes,94.862,0,2023,18,Austin
4.0,SAI,55,Ferrari,94.945,0,2023,18,Austin
5.0,RUS,63,Mercedes,95.079,0,2023,18,Austin
6.0,VER,1,Red Bull Racing,95.008,0,2023,18,Austin
7.0,GAS,10,Alpine,95.089,0,2023,18,Austin
8.0,OCO,31,Alpine,95.154,0,2023,18,Austin
9.0,PER,11,Red Bull Racing,95.173,0,2023,18,Austin
10.0,PIA,81,McLaren,95.467,0,2023,18,Austin
11.0,TSU,22,AlphaTauri,95.697,0,2023,18,Austin
12.0,ZHO,24,Alfa Romeo,95.698,0,2023,18,Austin
13.0,BOT,77,Alfa Romeo,95.858,0,2023,18,Austin
14.0,MAG,20,Haas F1 Team,95.88,0,2023,18,Austin
15.0,RIC,3,AlphaTauri,95.974,0,2023,18,Austin
16.0,HUL,27,Haas F1 Team,96.235,0,2023,18,Austin
17.0,ALO,14,Aston Martin,96.268,0,2023,18,Austin
18.0,ALB,23,Williams,96.315,0,2023,18,Austin
19.0,STR,18,Aston Martin,96.589,0,2023,18,Austin
20.0,SAR,2,Williams,96.827,0,2023,18,Austin
1.0,LEC,16,Ferrari,77.166,0,2023,19,Mexico City
2.0,SAI,55,Ferrari,77.233,0,2023,19,Mexico City
3.0,VER,1,Red Bull Racing,77.263,0,2023,19,Mexico City
4.0,RIC,3,AlphaTauri,77.382,0,2023,19,Mexico City
5.0,PER,11,Red Bull Racing,77.423,0,2023,19,Mexico City
6.0,HAM,44,Mercedes,77.454,0,2023,19,Mexico City
7.0,PIA,81,McLaren,77.623,0,2023,19,Mexico City
8.0,RUS,63,Mercedes,77.673,0,2023,19,Mexico City
9.0,BOT,77,Alfa Romeo,78.016,0,2023,19,Mexico City
10.0,ZHO,24,Alfa Romeo,78.05,0,2023,19,Mexico City
11.0,GAS,10,Alpine,78.521,0,2023,19,Mexico City
12.0,HUL,27,Haas F1 Team,78.524,0,2023,19,Mexico City
13.0,ALO,14,Aston Martin,78.738,0,2023,19,Mexico City
14.0,ALB,23,Williams,78.828,0,2023,19,Mexico City
15.0,TSU,22,AlphaTauri,78.89,0,2023,19,Mexico City
16.0,OCO,31,Alpine,79.08,0,2023,19,Mexico City
17.0,MAG,20,Haas F1 Team,79.163,0,2023,19,Mexico City
18.0,STR,18,Aston Martin,79.227,0,2023,19,Mexico City
19.0,NOR,4,McLaren,81.554,0,2023,19,Mexico City
20.0,SAR,2,Williams,,0,2023,19,Mexico City
1.0,VER,1,Red Bull Racing,70.162,1,2023,20,São Paulo
2.0,LEC,16,Ferrari,70.303,1,2023,20,São Paulo
3.0,STR,18,Aston Martin,70.375,1,2023,20,São Paulo
4.0,ALO,14,Aston Martin,70.237,1,2023,20,São Paulo
5.0,HAM,44,Mercedes,70.266,1,2023,20,São Paulo
6.0,RUS,63,Mercedes,70.316,1,2023,20,São Paulo
7.0,NOR,4,McLaren,70.021,1,2023,20,São Paulo
8.0,SAI,55,Ferrari,70.254,1,2023,20,São Paulo
9.0,PER,11,Red Bull Racing,70.219,1,2023,20,São Paulo
10.0,PIA,81,McLaren,70.33,1,2023,20,São Paulo
11.0,HUL,27,Haas F1 Team,70.475,1,2023,20,São Paulo
12.0,OCO,31,Alpine,70.562,1,2023,20,São Paulo
13.0,GAS,10,Alpine,70.567,1,2023,20,São Paulo
14.0,MAG,20,Haas F1 Team,70.602,1,2023,20,São Paulo
15.0,ALB,23,Williams,70.621,1,2023,20,São Paulo
16.0,TSU,22,AlphaTauri,70.837,1,2023,20,São Paulo
17.0,RIC,3,AlphaTauri,70.843,1,2023,20,São Paulo
18.0,BOT,77,Alfa Romeo,70.955,1,2023,20,São Paulo
19.0,SAR,2,Williams,71.035,1,2023,20,São Paulo
20.0,ZHO,24,Alfa Romeo,71.275,1,2023,20,São Paulo
1.0,LEC,16,Ferrari,92.726,0,2023,21,Las Vegas
2.0,SAI,55,Ferrari,92.77,0,2023,21,Las Vegas
3.0,VER,1,Red Bull Racing,93.104,0,2023,21,Las Vegas
4.0,RUS,63,Mercedes,93.112,0,2023,21,Las Vegas
5.0,GAS,10,Alpine,93.239,0,2023,21,Las Vegas
6.0,ALB,23,Williams,93.323,0,2023,21,Las Vegas
7.0,SAR,2,Williams,93.513,0,2023,21,Las Vegas
8.0,BOT,77,Alfa Romeo,93.525,0,2023,21,Las Vegas
9.0,MAG,20,Haas F1 Team,93.537,0,2023,21,Las Vegas
10.0,ALO,14,Aston Martin,93.555,0,2023,21,Las Vegas
11.0,HAM,44,Mercedes,93.837,0,2023,21,Las Vegas
12.0,PER,11,Red Bull Racing,93.855,0,2023,21,Las Vegas
13.0,HUL,27,Haas F1 Team,93.979,0,2023,21,Las Vegas
14.0,STR,18,Aston Martin,94.199,0,2023,21,Las Vegas
15.0,RIC,3,AlphaTauri,94.308,0,2023,21,Las Vegas
