Position,Abbreviation,DriverNumber,TeamName,BestLap_Sec,IsWetQuali,Year,Round,Circuit
3.0,VER,33,Red Bull Racing,70.937,0,2018,7,Montréal
4.0,HAM,44,Mercedes,70.996,0,2018,7,Montréal
5.0,RAI,7,Ferrari,71.095,0,2018,7,Montréal
6.0,RIC,3,Red Bull Racing,71.116,0,2018,7,Montréal
7.0,HUL,27,Renault,71.916,0,2018,7,Montréal
8.0,OCO,31,Force India,72.084,0,2018,7,Montréal
9.0,SAI,55,Renault,72.097,0,2018,7,Montréal
10.0,PER,11,Force India,72.395,0,2018,7,Montréal
11.0,MAG,20,Haas F1 Team,72.606,0,2018,7,Montréal
12.0,HAR,28,Toro Rosso,72.587,0,2018,7,Montréal
13.0,LEC,16,Sauber,72.661,0,2018,7,Montréal
14.0,ALO,14,McLaren,72.856,0,2018,7,Montréal
15.0,VAN,2,McLaren,72.865,0,2018,7,Montréal
16.0,GAS,10,Toro Rosso,73.047,0,2018,7,Montréal
17.0,STR,18,Williams,73.59,0,2018,7,Montréal
18.0,SIR,35,Williams,73.643,0,2018,7,Montréal
19.0,ERI,9,Sauber,74.593,0,2018,7,Montréal
20.0,GRO,8,Haas F1 Team,,0,2018,7,Montréal
1.0,HAM,44,Mercedes,90.029,1,2018,8,Le Castellet
2.0,BOT,77,Mercedes,90.147,1,2018,8,Le Castellet
3.0,VET,5,Ferrari,90.4,1,2018,8,Le Castellet
4.0,VER,33,Red Bull Racing,90.705,1,2018,8,Le Castellet
5.0,RIC,3,Red Bull Racing,90.895,1,2018,8,Le Castellet
6.0,RAI,7,Ferrari,90.772,1,2018,8,Le Castellet
7.0,SAI,55,Renault,92.016,1,2018,8,Le Castellet
8.0,LEC,16,Sauber,92.055,1,2018,8,Le Castellet
9.0,MAG,20,Haas F1 Team,91.51,1,2018,8,Le Castellet
10.0,GRO,8,Haas F1 Team,91.472,1,2018,8,Le Castellet
11.0,OCO,31,Force India,92.075,1,2018,8,Le Castellet
12.0,HUL,27,Renault,92.115,1,2018,8,Le Castellet
13.0,PER,11,Force India,92.454,1,2018,8,Le Castellet
14.0,GAS,10,Toro Rosso,92.447,1,2018,8,Le Castellet
15.0,ERI,9,Sauber,92.804,1,2018,8,Le Castellet
16.0,ALO,14,McLaren,92.976,1,2018,8,Le Castellet
17.0,HAR,28,Toro Rosso,93.025,1,2018,8,Le Castellet
18.0,VAN,2,McLaren,93.162,1,2018,8,Le Castellet
19.0,SIR,35,Williams,93.636,1,2018,8,Le Castellet
20.0,STR,18,Williams,93.729,1,2018,8,Le Castellet
1.0,BOT,77,Mercedes,63.13,1,2018,9,Spielberg
2.0,HAM,44,Mercedes,63.149,1,2018,9,Spielberg
3.0,VET,5,Ferrari,63.464,1,2018,9,Spielberg
4.0,RAI,7,Ferrari,63.66,1,2018,9,Spielberg
5.0,VER,33,Red Bull Racing,63.84,1,2018,9,Spielberg
6.0,GRO,8,Haas F1 Team,63.892,1,2018,9,Spielberg
7.0,RIC,3,Red Bull Racing,63.996,1,2018,9,Spielberg
8.0,MAG,20,Haas F1 Team,64.051,1,2018,9,Spielberg
9.0,SAI,55,Renault,64.561,1,2018,9,Spielberg
10.0,HUL,27,Renault,64.676,1,2018,9,Spielberg
11.0,OCO,31,Force India,64.845,1,2018,9,Spielberg
12.0,GAS,10,Toro Rosso,64.874,1,2018,9,Spielberg
13.0,LEC,16,Sauber,64.967,1,2018,9,Spielberg
14.0,ALO,14,McLaren,64.965,1,2018,9,Spielberg
15.0,STR,18,Williams,65.264,1,2018,9,Spielberg
16.0,VAN,2,McLaren,65.271,1,2018,9,Spielberg
17.0,PER,11,Force India,65.279,1,2018,9,Spielberg
18.0,SIR,35,Williams,65.322,1,2018,9,Spielberg
19.0,HAR,28,Toro Rosso,65.366,1,2018,9,Spielberg
20.0,ERI,9,Sauber,65.479,1,2018,9,Spielberg
1.0,HAM,44,Mercedes,85.892,0,2018,10,Silverstone
2.0,VET,5,Ferrari,85.936,0,2018,10,Silverstone
3.0,RAI,7,Ferrari,85.99,0,2018,10,Silverstone
4.0,BOT,77,Mercedes,86.217,0,2018,10,Silverstone
5.0,VER,33,Red Bull Racing,86.602,0,2018,10,Silverstone
6.0,RIC,3,Red Bull Racing,87.099,0,2018,10,Silverstone
7.0,MAG,20,Haas F1 Team,87.244,0,2018,10,Silverstone
8.0,GRO,8,Haas F1 Team,87.455,0,2018,10,Silverstone
9.0,LEC,16,Sauber,87.79,0,2018,10,Silverstone
10.0,OCO,31,Force India,87.843,0,2018,10,Silverstone
11.0,HUL,27,Renault,87.901,0,2018,10,Silverstone
12.0,PER,11,Force India,87.928,0,2018,10,Silverstone
13.0,ALO,14,McLaren,88.139,0,2018,10,Silverstone
14.0,GAS,10,Toro Rosso,88.343,0,2018,10,Silverstone
15.0,ERI,9,Sauber,88.249,0,2018,10,Silverstone
16.0,SAI,55,Renault,88.456,0,2018,10,Silverstone
17.0,VAN,2,McLaren,89.096,0,2018,10,Silverstone
18.0,SIR,35,Williams,89.252,0,2018,10,Silverstone
19.0,STR,18,Williams,,0,2018,10,Silverstone
20.0,HAR,28,Toro Rosso,,0,2018,10,Silverstone
1.0,VET,5,Ferrari,71.212,0,2018,11,Hockenheim
2.0,BOT,77,Mercedes,71.416,0,2018,11,Hockenheim
3.0,RAI,7,Ferrari,71.547,0,2018,11,Hockenheim
4.0,VER,33,Red Bull Racing,71.822,0,2018,11,Hockenheim
5.0,MAG,20,Haas F1 Team,72.2,0,2018,11,Hockenheim
6.0,GRO,8,Haas F1 Team,72.544,0,2018,11,Hockenheim
7.0,HUL,27,Renault,72.56,0,2018,11,Hockenheim
8.0,SAI,55,Renault,72.692,0,2018,11,Hockenheim
9.0,LEC,16,Sauber,72.717,0,2018,11,Hockenheim
10.0,PER,11,Force India,72.774,0,2018,11,Hockenheim
11.0,ALO,14,McLaren,73.614,0,2018,11,Hockenheim
12.0,SIR,35,Williams,73.702,0,2018,11,Hockenheim
13.0,ERI,9,Sauber,73.562,0,2018,11,Hockenheim
14.0,HAM,44,Mercedes,73.012,0,2018,11,Hockenheim
15.0,RIC,3,Red Bull Racing,73.318,0,2018,11,Hockenheim
16.0,OCO,31,Force India,73.72,0,2018,11,Hockenheim
17.0,GAS,10,Toro Rosso,73.749,0,2018,11,Hockenheim
18.0,HAR,28,Toro Rosso,74.045,0,2018,11,Hockenheim
19.0,STR,18,Williams,74.206,0,2018,11,Hockenheim
20.0,VAN,2,McLaren,74.401,0,2018,11,Hockenheim
1.0,HAM,44,Mercedes,77.419,1,2018,12,Budapest
2.0,BOT,77,Mercedes,77.123,1,2018,12,Budapest
3.0,RAI,7,Ferrari,77.526,1,2018,12,Budapest
4.0,VET,5,Ferrari,76.666,1,2018,12,Budapest
5.0,SAI,55,Renault,77.829,1,2018,12,Budapest
6.0,GAS,10,Toro Rosso,78.577,1,2018,12,Budapest
7.0,VER,33,Red Bull Racing,76.94,1,2018,12,Budapest
8.0,HAR,28,Toro Rosso,78.429,1,2018,12,Budapest
9.0,MAG,20,Haas F1 Team,78.314,1,2018,12,Budapest
10.0,GRO,8,Haas F1 Team,77.901,1,2018,12,Budapest
11.0,ALO,14,McLaren,78.208,1,2018,12,Budapest
12.0,RIC,3,Red Bull Racing,78.54,1,2018,12,Budapest
13.0,HUL,27,Renault,77.905,1,2018,12,Budapest
14.0,ERI,9,Sauber,78.641,1,2018,12,Budapest
15.0,STR,18,Williams,78.56,1,2018,12,Budapest
16.0,VAN,2,McLaren,78.782,1,2018,12,Budapest
17.0,LEC,16,Sauber,78.817,1,2018,12,Budapest
18.0,OCO,31,Force India,79.142,1,2018,12,Budapest
19.0,PER,11,Force India,79.2,1,2018,12,Budapest
20.0,SIR,35,Williams,79.301,1,2018,12,Budapest
1.0,HAM,44,Mercedes,101.553,1,2018,13,Spa-Francorchamps
2.0,VET,5,Ferrari,101.501,1,2018,13,Spa-Francorchamps
3.0,OCO,31,Racing Point,103.302,1,2018,13,Spa-Francorchamps
4.0,PER,11,Racing Point,103.014,1,2018,13,Spa-Francorchamps
5.0,GRO,8,Haas F1 Team,103.042,1,2018,13,Spa-Francorchamps
6.0,RAI,7,Ferrari,101.533,1,2018,13,Spa-Francorchamps
7.0,VER,33,Red Bull Racing,102.554,1,2018,13,Spa-Francorchamps
8.0,RIC,3,Red Bull Racing,103.126,1,2018,13,Spa-Francorchamps
9.0,MAG,20,Haas F1 Team,103.32,1,2018,13,Spa-Francorchamps
10.0,BOT,77,Mercedes,102.191,1,2018,13,Spa-Francorchamps
11.0,GAS,10,Toro Rosso,103.844,1,2018,13,Spa-Francorchamps
12.0,HAR,28,Toro Rosso,103.865,1,2018,13,Spa-Francorchamps
13.0,LEC,16,Sauber,103.654,1,2018,13,Spa-Francorchamps
14.0,ERI,9,Sauber,103.846,1,2018,13,Spa-Francorchamps
15.0,HUL,27,Renault,104.145,1,2018,13,Spa-Francorchamps
16.0,SAI,55,Renault,104.489,1,2018,13,Spa-Francorchamps
17.0,ALO,14,McLaren,104.917,1,2018,13,Spa-Francorchamps
18.0,SIR,35,Williams,104.998,1,2018,13,Spa-Francorchamps
19.0,STR,18,Williams,105.134,1,2018,13,Spa-Francorchamps
20.0,VAN,2,McLaren,105.307,1,2018,13,Spa-Francorchamps
1.0,RAI,7,Ferrari,79.119,1,2018,14,Monza
2.0,VET,5,Ferrari,79.28,1,2018,14,Monza
3.0,HAM,44,Mercedes,79.294,1,2018,14,Monza
4.0,BOT,77,Mercedes,79.656,1,2018,14,Monza
5.0,VER,33,Red Bull Racing,80.333,1,2018,14,Monza
6.0,GRO,8,Haas F1 Team,80.936,1,2018,14,Monza
7.0,SAI,55,Renault,81.041,1,2018,14,Monza
8.0,OCO,31,Racing Point,81.099,1,2018,14,Monza
9.0,GAS,10,Toro Rosso,81.35,1,2018,14,Monza
10.0,STR,18,Williams,81.494,1,2018,14,Monza
11.0,MAG,20,Haas F1 Team,81.669,1,2018,14,Monza
12.0,SIR,35,Williams,81.732,1,2018,14,Monza
13.0,ALO,14,McLaren,81.85,1,2018,14,Monza
14.0,HUL,27,Renault,81.801,1,2018,14,Monza
15.0,RIC,3,Red Bull Racing,81.28,1,2018,14,Monza
16.0,PER,11,Racing Point,81.888,1,2018,14,Monza
17.0,LEC,16,Sauber,81.889,1,2018,14,Monza
18.0,HAR,28,Toro Rosso,81.934,1,2018,14,Monza
19.0,ERI,9,Sauber,82.048,1,2018,14,Monza
20.0,VAN,2,McLaren,82.085,1,2018,14,Monza
1.0,HAM,44,Mercedes,96.015,0,2018,15,Singapore
2.0,VER,33,Red Bull Racing,96.334,0,2018,15,Singapore
3.0,VET,5,Ferrari,96.628,0,2018,15,Singapore
4.0,BOT,77,Mercedes,96.702,0,2018,15,Singapore
5.0,RAI,7,Ferrari,96.794,0,2018,15,Singapore
6.0,RIC,3,Red Bull Racing,96.996,0,2018,15,Singapore
7.0,PER,11,Racing Point,97.985,0,2018,15,Singapore
8.0,GRO,8,Haas F1 Team,98.32,0,2018,15,Singapore
9.0,OCO,31,Racing Point,98.365,0,2018,15,Singapore
10.0,HUL,27,Renault,98.45,0,2018,15,Singapore
11.0,ALO,14,McLaren,98.641,0,2018,15,Singapore
12.0,SAI,55,Renault,98.716,0,2018,15,Singapore
13.0,LEC,16,Sauber,98.747,0,2018,15,Singapore
14.0,ERI,9,Sauber,99.366,0,2018,15,Singapore
15.0,GAS,10,Toro Rosso,99.614,0,2018,15,Singapore
16.0,MAG,20,Haas F1 Team,99.644,0,2018,15,Singapore
17.0,HAR,28,Toro Rosso,99.809,0,2018,15,Singapore
18.0,VAN,2,McLaren,99.864,0,2018,15,Singapore
19.0,SIR,35,Williams,101.263,0,2018,15,Singapore
20.0,STR,18,Williams,101.334,0,2018,15,Singapore
1.0,BOT,77,Mercedes,91.387,0,2018,16,Sochi
2.0,HAM,44,Mercedes,91.532,0,2018,16,Sochi
3.0,VET,5,Ferrari,91.943,0,2018,16,Sochi
4.0,RAI,7,Ferrari,92.237,0,2018,16,Sochi
5.0,MAG,20,Haas F1 Team,93.181,0,2018,16,Sochi
6.0,OCO,31,Racing Point,93.413,0,2018,16,Sochi
7.0,LEC,16,Sauber,93.419,0,2018,16,Sochi
8.0,PER,11,Racing Point,93.563,0,2018,16,Sochi
9.0,GRO,8,Haas F1 Team,93.517,0,2018,16,Sochi
10.0,ERI,9,Sauber,93.995,0,2018,16,Sochi
11.0,VER,33,Red Bull Racing,93.048,0,2018,16,Sochi
12.0,RIC,3,Red Bull Racing,93.247,0,2018,16,Sochi
13.0,GAS,10,Toro Rosso,94.383,0,2018,16,Sochi
14.0,SAI,55,Renault,94.626,0,2018,16,Sochi
15.0,HUL,27,Renault,94.655,0,2018,16,Sochi
16.0,HAR,28,Toro Rosso,95.037,0,2018,16,Sochi
17.0,ALO,14,McLaren,95.504,0,2018,16,Sochi
18.0,SIR,35,Williams,95.612,0,2018,16,Sochi
19.0,VAN,2,McLaren,95.977,0,2018,16,Sochi
20.0,STR,18,Williams,96.437,0,2018,16,Sochi
1.0,HAM,44,Mercedes,87.76,1,2018,17,Suzuka
2.0,BOT,77,Mercedes,87.987,1,2018,17,Suzuka
3.0,VER,33,Red Bull Racing,88.849,1,2018,17,Suzuka
4.0,RAI,7,Ferrari,88.595,1,2018,17,Suzuka
5.0,GRO,8,Haas F1 Team,89.678,1,2018,17,Suzuka
6.0,HAR,28,Toro Rosso,89.848,1,2018,17,Suzuka
7.0,GAS,10,Toro Rosso,89.81,1,2018,17,Suzuka
8.0,OCO,31,Racing Point,89.538,1,2018,17,Suzuka
9.0,VET,5,Ferrari,88.279,1,2018,17,Suzuka
10.0,PER,11,Racing Point,89.567,1,2018,17,Suzuka
11.0,LEC,16,Sauber,89.706,1,2018,17,Suzuka
12.0,MAG,20,Haas F1 Team,90.219,1,2018,17,Suzuka
13.0,SAI,55,Renault,90.236,1,2018,17,Suzuka
14.0,STR,18,Williams,90.317,1,2018,17,Suzuka
15.0,RIC,3,Red Bull Racing,89.806,1,2018,17,Suzuka
16.0,HUL,27,Renault,90.361,1,2018,17,Suzuka
17.0,SIR,35,Williams,90.372,1,2018,17,Suzuka
18.0,ALO,14,McLaren,90.573,1,2018,17,Suzuka
19.0,VAN,2,McLaren,91.041,1,2018,17,Suzuka
20.0,ERI,9,Sauber,91.213,1,2018,17,Suzuka
1.0,HAM,44,Mercedes,92.237,0,2018,18,Austin
2.0,VET,5,Ferrari,92.298,0,2018,18,Austin
3.0,RAI,7,Ferrari,92.307,0,2018,18,Austin
4.0,BOT,77,Mercedes,92.616,0,2018,18,Austin
5.0,RIC,3,Red Bull Racing,93.494,0,2018,18,Austin
6.0,OCO,31,Racing Point,94.145,0,2018,18,Austin
7.0,HUL,27,Renault,94.215,0,2018,18,Austin
8.0,GRO,8,Haas F1 Team,94.25,0,2018,18,Austin
9.0,LEC,16,Sauber,94.255,0,2018,18,Austin
10.0,PER,11,Racing Point,94.525,0,2018,18,Austin
11.0,SAI,55,Renault,94.566,0,2018,18,Austin
12.0,MAG,20,Haas F1 Team,94.732,0,2018,18,Austin
13.0,GAS,10,Toro Rosso,94.85,0,2018,18,Austin
14.0,HAR,28,Toro Rosso,95.206,0,2018,18,Austin
15.0,VER,33,Red Bull Racing,94.766,0,2018,18,Austin
16.0,ALO,14,McLaren,95.294,0,2018,18,Austin
17.0,SIR,35,Williams,95.362,0,2018,18,Austin
18.0,STR,18,Williams,95.48,0,2018,18,Austin
19.0,ERI,9,Sauber,95.536,0,2018,18,Austin
20.0,VAN,2,McLaren,95.735,0,2018,18,Austin
1.0,RIC,3,Red Bull Racing,74.759,1,2018,19,Mexico City
2.0,VER,33,Red Bull Racing,74.785,1,2018,19,Mexico City
3.0,HAM,44,Mercedes,74.894,1,2018,19,Mexico City
4.0,VET,5,Ferrari,74.97,1,2018,19,Mexico City
5.0,BOT,77,Mercedes,75.16,1,2018,19,Mexico City
6.0,RAI,7,Ferrari,75.33,1,2018,19,Mexico City
7.0,HUL,27,Renault,75.827,1,2018,19,Mexico City
8.0,SAI,55,Renault,76.084,1,2018,19,Mexico City
9.0,LEC,16,Sauber,76.189,1,2018,19,Mexico City
10.0,ERI,9,Sauber,76.513,1,2018,19,Mexico City
11.0,OCO,31,Racing Point,76.252,1,2018,19,Mexico City
12.0,ALO,14,McLaren,76.857,1,2018,19,Mexico City
13.0,PER,11,Racing Point,76.242,1,2018,19,Mexico City
14.0,HAR,28,Toro Rosso,76.682,1,2018,19,Mexico City
15.0,GAS,10,Toro Rosso,76.828,1,2018,19,Mexico City
16.0,GRO,8,Haas F1 Team,76.911,1,2018,19,Mexico City
17.0,VAN,2,McLaren,76.966,1,2018,19,Mexico City
18.0,MAG,20,Haas F1 Team,77.599,1,2018,19,Mexico City
19.0,STR,18,Williams,77.689,1,2018,19,Mexico City
20.0,SIR,35,Williams,77.886,1,2018,19,Mexico City
1.0,HAM,44,Mercedes,67.281,1,2018,20,São Paulo
2.0,VET,5,Ferrari,67.374,1,2018,20,São Paulo
3.0,BOT,77,Mercedes,67.441,1,2018,20,São Paulo
4.0,RAI,7,Ferrari,67.456,1,2018,20,São Paulo
5.0,VER,33,Red Bull Racing,67.778,1,2018,20,São Paulo
6.0,RIC,3,Red Bull Racing,67.78,1,2018,20,São Paulo
7.0,ERI,9,Sauber,68.296,1,2018,20,São Paulo
8.0,LEC,16,Sauber,68.335,1,2018,20,São Paulo
9.0,GRO,8,Haas F1 Team,68.239,1,2018,20,São Paulo
10.0,GAS,10,Toro Rosso,68.616,1,2018,20,São Paulo
11.0,MAG,20,Haas F1 Team,68.474,1,2018,20,São Paulo
12.0,PER,11,Racing Point,68.741,1,2018,20,São Paulo
13.0,OCO,31,Racing Point,68.77,1,2018,20,São Paulo
14.0,HUL,27,Renault,68.834,1,2018,20,São Paulo
15.0,SIR,35,Williams,69.259,1,2018,20,São Paulo
16.0,SAI,55,Renault,69.269,1,2018,20,São Paulo
17.0,HAR,28,Toro Rosso,69.28,1,2018,20,São Paulo
18.0,ALO,14,McLaren,69.402,1,2018,20,São Paulo
19.0,STR,18,Williams,69.441,1,2018,20,São Paulo
20.0,VAN,2,McLaren,69.601,1,2018,20,São Paulo
1.0,HAM,44,Mercedes,94.794,0,2018,21,Yas Marina
2.0,BOT,77,Mercedes,94.956,0,2018,21,Yas Marina
3.0,VET,5,Ferrari,95.125,0,2018,21,Yas Marina
4.0,RAI,7,Ferrari,95.365,0,2018,21,Yas Marina
5.0,RIC,3,Red Bull Racing,95.401,0,2018,21,Yas Marina
6.0,VER,33,Red Bull Racing,95.589,0,2018,21,Yas Marina
7.0,GRO,8,Haas F1 Team,96.192,0,2018,21,Yas Marina
8.0,LEC,16,Sauber,96.237,0,2018,21,Yas Marina
9.0,OCO,31,Racing Point,96.54,0,2018,21,Yas Marina
10.0,HUL,27,Renault,96.542,0,2018,21,Yas Marina
11.0,SAI,55,Renault,96.982,0,2018,21,Yas Marina
12.0,ERI,9,Sauber,97.132,0,2018,21,Yas Marina
13.0,MAG,20,Haas F1 Team,97.309,0,2018,21,Yas Marina
14.0,PER,11,Racing Point,97.255,0,2018,21,Yas Marina
15.0,ALO,14,McLaren,97.743,0,2018,21,Yas Marina
16.0,HAR,28,Toro Rosso,97.994,0,2018,21,Yas Marina
17.0,GAS,10,Toro Rosso,98.166,0,2018,21,Yas Marina
18.0,VAN,2,McLaren,98.577,0,2018,21,Yas Marina
19.0,SIR,35,Williams,98.635,0,2018,21,Yas Marina
20.0,STR,18,Williams,98.682,0,2018,21,Yas Marina
