Position,Abbreviation,DriverNumber,TeamName,GridPosition,Status,RaceTime_Sec,PitStops,IsWetRace,Year,Round,Circuit
18.0,VET,5,Aston Martin,10.0,+1 Lap,,1,0,2021,16,Istanbul
19.0,MSC,47,Haas F1 Team,14.0,+2 Laps,,0,0,2021,16,Istanbul
20.0,MAZ,9,Haas F1 Team,18.0,+2 Laps,,0,0,2021,16,Istanbul
1.0,VER,33,Red Bull Racing,1.0,Finished,5676.552,0,0,2021,17,Austin
2.0,HAM,44,Mercedes,2.0,Finished,1.333,0,0,2021,17,Austin
3.0,PER,11,Red Bull Racing,3.0,Finished,42.223,0,0,2021,17,Austin
4.0,LEC,16,Ferrari,4.0,Finished,52.246,0,0,2021,17,Austin
5.0,RIC,3,McLaren,6.0,Finished,76.854,0,0,2021,17,Austin
6.0,BOT,77,Mercedes,9.0,Finished,80.128,0,0,2021,17,Austin
7.0,SAI,55,Ferrari,5.0,Finished,83.545,0,0,2021,17,Austin
8.0,NOR,4,McLaren,7.0,Finished,84.395,0,0,2021,17,Austin
9.0,TSU,22,AlphaTauri,10.0,+1 Lap,,0,0,2021,17,Austin
10.0,VET,5,Aston Martin,18.0,+1 Lap,,0,0,2021,17,Austin
11.0,GIO,99,Alfa Romeo Racing,12.0,+1 Lap,,0,0,2021,17,Austin
12.0,STR,18,Aston Martin,13.0,+1 Lap,,0,0,2021,17,Austin
13.0,RAI,7,Alfa Romeo Racing,15.0,+1 Lap,,0,0,2021,17,Austin
14.0,RUS,63,Williams,20.0,+1 Lap,,0,0,2021,17,Austin
15.0,LAT,6,Williams,14.0,+1 Lap,,0,0,2021,17,Austin
16.0,MSC,47,Haas F1 Team,16.0,+2 Laps,,0,0,2021,17,Austin
17.0,MAZ,9,Haas F1 Team,17.0,+2 Laps,,0,0,2021,17,Austin
18.0,ALO,14,Alpine,19.0,Rear wing,,0,0,2021,17,Austin
19.0,OCO,31,Alpine,11.0,Mechanical,,0,0,2021,17,Austin
20.0,GAS,10,AlphaTauri,8.0,Suspension,,0,0,2021,17,Austin
1.0,VER,33,Red Bull Racing,3.0,Finished,5919.086,0,0,2021,18,Mexico City
2.0,HAM,44,Mercedes,2.0,Finished,16.555,0,0,2021,18,Mexico City
3.0,PER,11,Red Bull Racing,4.0,Finished,17.752,0,0,2021,18,Mexico City
4.0,GAS,10,AlphaTauri,5.0,Finished,63.845,0,0,2021,18,Mexico City
5.0,LEC,16,Ferrari,8.0,Finished,81.037,0,0,2021,18,Mexico City
6.0,SAI,55,Ferrari,6.0,+1 Lap,,0,0,2021,18,Mexico City
7.0,VET,5,Aston Martin,9.0,+1 Lap,,0,0,2021,18,Mexico City
8.0,RAI,7,Alfa Romeo Racing,10.0,+1 Lap,,0,0,2021,18,Mexico City
9.0,ALO,14,Alpine,12.0,+1 Lap,,0,0,2021,18,Mexico City
10.0,NOR,4,McLaren,18.0,+1 Lap,,0,0,2021,18,Mexico City
11.0,GIO,99,Alfa Romeo Racing,11.0,+1 Lap,,0,0,2021,18,Mexico City
12.0,RIC,3,McLaren,7.0,+1 Lap,,0,0,2021,18,Mexico City
13.0,OCO,31,Alpine,19.0,+1 Lap,,0,0,2021,18,Mexico City
14.0,STR,18,Aston Martin,20.0,+2 Laps,,0,0,2021,18,Mexico City
15.0,BOT,77,Mercedes,1.0,+2 Laps,,0,0,2021,18,Mexico City
16.0,RUS,63,Williams,16.0,+2 Laps,,0,0,2021,18,Mexico City
17.0,LAT,6,Williams,13.0,+2 Laps,,0,0,2021,18,Mexico City
18.0,MAZ,9,Haas F1 Team,15.0,+3 Laps,,0,0,2021,18,Mexico City
19.0,MSC,47,Haas F1 Team,14.0,Collision,,0,0,2021,18,Mexico City
20.0,TSU,22,AlphaTauri,17.0,Collision,,0,0,2021,18,Mexico City
1.0,HAM,44,Mercedes,10.0,Finished,5542.851,1,0,2021,19,São Paulo
2.0,VER,33,Red Bull Racing,2.0,Finished,10.496,1,0,2021,19,São Paulo
3.0,BOT,77,Mercedes,1.0,Finished,13.576,1,0,2021,19,São Paulo
4.0,PER,11,Red Bull Racing,4.0,Finished,39.94,1,0,2021,19,São Paulo
5.0,LEC,16,Ferrari,6.0,Finished,49.517,1,0,2021,19,São Paulo
6.0,SAI,55,Ferrari,3.0,Finished,51.82,1,0,2021,19,São Paulo
7.0,GAS,10,AlphaTauri,7.0,+1 Lap,,1,0,2021,19,São Paulo
8.0,OCO,31,Alpine,8.0,+1 Lap,,1,0,2021,19,São Paulo
9.0,ALO,14,Alpine,12.0,+1 Lap,,1,0,2021,19,São Paulo
10.0,NOR,4,McLaren,5.0,+1 Lap,,2,0,2021,19,São Paulo
11.0,VET,5,Aston Martin,9.0,+1 Lap,,1,0,2021,19,São Paulo
12.0,RAI,7,Alfa Romeo Racing,0.0,+1 Lap,,1,0,2021,19,São Paulo
13.0,RUS,63,Williams,17.0,+1 Lap,,2,0,2021,19,São Paulo
14.0,GIO,99,Alfa Romeo Racing,13.0,+1 Lap,,1,0,2021,19,São Paulo
15.0,TSU,22,AlphaTauri,15.0,+1 Lap,,2,0,2021,19,São Paulo
16.0,LAT,6,Williams,16.0,+1 Lap,,1,0,2021,19,São Paulo
17.0,MAZ,9,Haas F1 Team,19.0,+2 Laps,,1,0,2021,19,São Paulo
18.0,MSC,47,Haas F1 Team,18.0,+2 Laps,,1,0,2021,19,São Paulo
19.0,RIC,3,McLaren,11.0,Power loss,,1,0,2021,19,São Paulo
20.0,STR,18,Aston Martin,14.0,Collision damage,,1,0,2021,19,São Paulo
1.0,HAM,44,Mercedes,1.0,Finished,5068.471,0,1,2021,20,Lusail
2.0,VER,33,Red Bull Racing,7.0,Finished,25.743,0,1,2021,20,Lusail
3.0,ALO,14,Alpine,3.0,Finished,59.457,0,1,2021,20,Lusail
4.0,PER,11,Red Bull Racing,11.0,Finished,62.306,0,1,2021,20,Lusail
5.0,OCO,31,Alpine,9.0,Finished,80.57,0,1,2021,20,Lusail
6.0,STR,18,Aston Martin,12.0,Finished,81.274,0,1,2021,20,Lusail
7.0,SAI,55,Ferrari,5.0,Finished,81.911,0,1,2021,20,Lusail
8.0,LEC,16,Ferrari,13.0,Finished,83.126,0,1,2021,20,Lusail
9.0,NOR,4,McLaren,4.0,+1 Lap,,0,1,2021,20,Lusail
10.0,VET,5,Aston Martin,10.0,+1 Lap,,0,1,2021,20,Lusail
11.0,GAS,10,AlphaTauri,2.0,+1 Lap,,0,1,2021,20,Lusail
12.0,RIC,3,McLaren,14.0,+1 Lap,,0,1,2021,20,Lusail
13.0,TSU,22,AlphaTauri,8.0,+1 Lap,,0,1,2021,20,Lusail
14.0,RAI,7,Alfa Romeo Racing,16.0,+1 Lap,,0,1,2021,20,Lusail
15.0,GIO,99,Alfa Romeo Racing,18.0,+1 Lap,,0,1,2021,20,Lusail
16.0,MSC,47,Haas F1 Team,19.0,+1 Lap,,0,1,2021,20,Lusail
17.0,RUS,63,Williams,15.0,+2 Laps,,0,1,2021,20,Lusail
18.0,MAZ,9,Haas F1 Team,20.0,+2 Laps,,0,1,2021,20,Lusail
19.0,LAT,6,Williams,17.0,Puncture,,0,1,2021,20,Lusail
20.0,BOT,77,Mercedes,6.0,Damage,,0,1,2021,20,Lusail
1.0,HAM,44,Mercedes,1.0,Finished,7575.118,0,0,2021,21,Jeddah
2.0,VER,33,Red Bull Racing,3.0,Finished,11.825,0,0,2021,21,Jeddah
3.0,BOT,77,Mercedes,2.0,Finished,27.531,0,0,2021,21,Jeddah
4.0,OCO,31,Alpine,9.0,Finished,27.633,0,0,2021,21,Jeddah
5.0,RIC,3,McLaren,11.0,Finished,40.121,0,0,2021,21,Jeddah
6.0,GAS,10,AlphaTauri,6.0,Finished,41.613,0,0,2021,21,Jeddah
7.0,LEC,16,Ferrari,4.0,Finished,44.475,0,0,2021,21,Jeddah
8.0,SAI,55,Ferrari,15.0,Finished,46.606,0,0,2021,21,Jeddah
9.0,GIO,99,Alfa Romeo Racing,10.0,Finished,58.505,0,0,2021,21,Jeddah
10.0,NOR,4,McLaren,7.0,Finished,61.358,0,0,2021,21,Jeddah
11.0,STR,18,Aston Martin,18.0,Finished,77.212,0,0,2021,21,Jeddah
12.0,LAT,6,Williams,16.0,Finished,83.249,0,0,2021,21,Jeddah
13.0,ALO,14,Alpine,13.0,+1 Lap,,0,0,2021,21,Jeddah
14.0,TSU,22,AlphaTauri,8.0,+1 Lap,,0,0,2021,21,Jeddah
15.0,RAI,7,Alfa Romeo Racing,12.0,+1 Lap,,0,0,2021,21,Jeddah
16.0,VET,5,Aston Martin,17.0,Collision damage,,0,0,2021,21,Jeddah
17.0,PER,11,Red Bull Racing,5.0,Collision,,0,0,2021,21,Jeddah
18.0,MAZ,9,Haas F1 Team,20.0,Collision,,0,0,2021,21,Jeddah
19.0,RUS,63,Williams,14.0,Collision,,0,0,2021,21,Jeddah
20.0,MSC,47,Haas F1 Team,19.0,Accident,,0,0,2021,21,Jeddah
1.0,VER,33,Red Bull Racing,1.0,Finished,5417.345,0,0,2021,22,Yas Island
2.0,HAM,44,Mercedes,2.0,Finished,2.2560000000000002,0,0,2021,22,Yas Island
3.0,SAI,55,Ferrari,5.0,Finished,5.173,0,0,2021,22,Yas Island
4.0,TSU,22,AlphaTauri,8.0,Finished,5.692,0,0,2021,22,Yas Island
5.0,GAS,10,AlphaTauri,12.0,Finished,6.531,0,0,2021,22,Yas Island
6.0,BOT,77,Mercedes,6.0,Finished,7.463,0,0,2021,22,Yas Island
7.0,NOR,4,McLaren,3.0,Finished,59.2,0,0,2021,22,Yas Island
8.0,ALO,14,Alpine,11.0,Finished,61.708,0,0,2021,22,Yas Island
9.0,OCO,31,Alpine,9.0,Finished,64.026,0,0,2021,22,Yas Island
10.0,LEC,16,Ferrari,7.0,Finished,66.057,0,0,2021,22,Yas Island
11.0,VET,5,Aston Martin,15.0,Finished,67.527,0,0,2021,22,Yas Island
12.0,RIC,3,McLaren,10.0,+1 Lap,,0,0,2021,22,Yas Island
13.0,STR,18,Aston Martin,13.0,+1 Lap,,0,0,2021,22,Yas Island
14.0,MSC,47,Haas F1 Team,19.0,+1 Lap,,0,0,2021,22,Yas Island
15.0,PER,11,Red Bull Racing,4.0,Engine,,0,0,2021,22,Yas Island
16.0,LAT,6,Williams,16.0,Accident,,0,0,2021,22,Yas Island
17.0,GIO,99,Alfa Romeo Racing,14.0,Gearbox,,0,0,2021,22,Yas Island
18.0,RUS,63,Williams,17.0,Gearbox,,0,0,2021,22,Yas Island
19.0,RAI,7,Alfa Romeo Racing,18.0,Brakes,,0,0,2021,22,Yas Island
,MAZ,9,Haas F1 Team,,Illness,,0,0,2021,22,Yas Island
