Position,Abbreviation,DriverNumber,TeamName,GridPosition,Status,IsFinished,RetirementCategory,IsWetRace,Year,Round,Circuit
18.0,LEC,16,Ferrari,14.0,Collision,0,Other,0,2019,20,São Paulo
19.0,STR,18,Racing Point,17.0,Suspension,0,Other,0,2019,20,São Paulo
20.0,BOT,77,Mercedes,4.0,Power Unit,0,Other,0,2019,20,São Paulo
1.0,HAM,44,Mercedes,1.0,Finished,1,Finished,0,2019,21,Yas Island
2.0,VER,33,Red Bull Racing,2.0,Finished,1,Finished,0,2019,21,Yas Island
3.0,LEC,16,Ferrari,3.0,Finished,1,Finished,0,2019,21,Yas Island
4.0,BOT,77,Mercedes,20.0,Finished,1,Finished,0,2019,21,Yas Island
5.0,VET,5,Ferrari,4.0,Finished,1,Finished,0,2019,21,Yas Island
6.0,ALB,23,Red Bull Racing,5.0,Finished,1,Finished,0,2019,21,Yas Island
7.0,PER,11,Racing Point,10.0,+1 Lap,0,Other,0,2019,21,Yas Island
8.0,NOR,4,McLaren,6.0,+1 Lap,0,Other,0,2019,21,Yas Island
9.0,KVY,26,Toro Rosso,13.0,+1 Lap,0,Other,0,2019,21,Yas Island
10.0,SAI,55,McLaren,8.0,+1 Lap,0,Other,0,2019,21,Yas Island
11.0,RIC,3,Renault,7.0,+1 Lap,0,Other,0,2019,21,Yas Island
12.0,HUL,27,Renault,9.0,+1 Lap,0,Other,0,2019,21,Yas Island
13.0,RAI,7,Alfa Romeo Racing,17.0,+1 Lap,0,Other,0,2019,21,Yas Island
14.0,MAG,20,Haas F1 Team,14.0,+1 Lap,0,Other,0,2019,21,Yas Island
15.0,GRO,8,Haas F1 Team,15.0,+1 Lap,0,Other,0,2019,21,Yas Island
16.0,GIO,99,Alfa Romeo Racing,16.0,+1 Lap,0,Other,0,2019,21,Yas Island
17.0,RUS,63,Williams,18.0,+1 Lap,0,Other,0,2019,21,Yas Island
18.0,GAS,10,Toro Rosso,11.0,+2 Laps,0,Other,0,2019,21,Yas Island
19.0,KUB,88,Williams,19.0,+2 Laps,0,Other,0,2019,21,Yas Island
20.0,STR,18,Racing Point,12.0,Brakes,0,Other,0,2019,21,Yas Island
