Position,Abbreviation,DriverNumber,TeamName,BestLap_Sec,IsWetQuali,Year,Round,Circuit
9.0,STR,18,Racing Point,80.498,0,2019,14,Monza
10.0,RAI,7,Alfa Romeo Racing,80.515,0,2019,14,Monza
11.0,GIO,99,Alfa Romeo Racing,80.517,0,2019,14,Monza
12.0,MAG,20,Haas F1 Team,80.615,0,2019,14,Monza
13.0,KVY,26,Toro Rosso,80.63,0,2019,14,Monza
14.0,NOR,4,McLaren,80.646,0,2019,14,Monza
15.0,GAS,10,Toro Rosso,80.508,0,2019,14,Monza
16.0,GRO,8,Haas F1 Team,80.784,0,2019,14,Monza
17.0,PER,11,Racing Point,81.291,0,2019,14,Monza
18.0,RUS,63,Williams,81.8,0,2019,14,Monza
19.0,KUB,88,Williams,82.356,0,2019,14,Monza
20.0,VER,33,Red Bull Racing,,0,2019,14,Monza
1.0,LEC,16,Ferrari,96.217,0,2019,15,Singapore
2.0,HAM,44,Mercedes,96.408,0,2019,15,Singapore
3.0,VET,5,Ferrari,96.437,0,2019,15,Singapore
4.0,VER,33,Red Bull Racing,96.813,0,2019,15,Singapore
5.0,BOT,77,Mercedes,97.142,0,2019,15,Singapore
6.0,ALB,23,Red Bull Racing,97.411,0,2019,15,Singapore
7.0,SAI,55,McLaren,97.818,0,2019,15,Singapore
8.0,HUL,27,Renault,98.264,0,2019,15,Singapore
9.0,NOR,4,McLaren,97.572,0,2019,15,Singapore
10.0,PER,11,Racing Point,98.62,0,2019,15,Singapore
11.0,GIO,99,Alfa Romeo Racing,98.697,0,2019,15,Singapore
12.0,GAS,10,Toro Rosso,98.699,0,2019,15,Singapore
13.0,RAI,7,Alfa Romeo Racing,98.858,0,2019,15,Singapore
14.0,MAG,20,Haas F1 Team,99.65,0,2019,15,Singapore
15.0,KVY,26,Toro Rosso,99.957,0,2019,15,Singapore
16.0,STR,18,Racing Point,99.979,0,2019,15,Singapore
17.0,GRO,8,Haas F1 Team,100.277,0,2019,15,Singapore
18.0,RUS,63,Williams,100.867,0,2019,15,Singapore
19.0,KUB,88,Williams,101.186,0,2019,15,Singapore
20.0,RIC,3,Renault,98.095,0,2019,15,Singapore
1.0,LEC,16,Ferrari,91.628,0,2019,16,Sochi
2.0,HAM,44,Mercedes,92.03,0,2019,16,Sochi
3.0,VET,5,Ferrari,92.053,0,2019,16,Sochi
4.0,VER,33,Red Bull Racing,92.31,0,2019,16,Sochi
5.0,BOT,77,Mercedes,92.632,0,2019,16,Sochi
6.0,SAI,55,McLaren,93.222,0,2019,16,Sochi
7.0,HUL,27,Renault,93.289,0,2019,16,Sochi
8.0,NOR,4,McLaren,93.301,0,2019,16,Sochi
9.0,GRO,8,Haas F1 Team,93.517,0,2019,16,Sochi
10.0,RIC,3,Renault,93.661,0,2019,16,Sochi
11.0,GAS,10,Toro Rosso,93.95,0,2019,16,Sochi
12.0,PER,11,Racing Point,93.958,0,2019,16,Sochi
13.0,GIO,99,Alfa Romeo Racing,94.037,0,2019,16,Sochi
14.0,MAG,20,Haas F1 Team,93.889,0,2019,16,Sochi
15.0,STR,18,Racing Point,94.233,0,2019,16,Sochi
16.0,RAI,7,Alfa Romeo Racing,94.84,0,2019,16,Sochi
17.0,RUS,63,Williams,95.356,0,2019,16,Sochi
18.0,KUB,88,Williams,96.474,0,2019,16,Sochi
19.0,ALB,23,Red Bull Racing,99.197,0,2019,16,Sochi
20.0,KVY,26,Toro Rosso,,0,2019,16,Sochi
1.0,VET,5,Ferrari,87.064,0,2019,17,Suzuka
2.0,LEC,16,Ferrari,87.253,0,2019,17,Suzuka
3.0,BOT,77,Mercedes,87.293,0,2019,17,Suzuka
4.0,HAM,44,Mercedes,87.302,0,2019,17,Suzuka
5.0,VER,33,Red Bull Racing,87.851,0,2019,17,Suzuka
6.0,ALB,23,Red Bull Racing,87.851,0,2019,17,Suzuka
7.0,SAI,55,McLaren,88.304,0,2019,17,Suzuka
8.0,NOR,4,McLaren,88.464,0,2019,17,Suzuka
9.0,GAS,10,Toro Rosso,88.779,0,2019,17,Suzuka
10.0,GRO,8,Haas F1 Team,89.144,0,2019,17,Suzuka
11.0,GIO,99,Alfa Romeo Racing,89.254,0,2019,17,Suzuka
12.0,STR,18,Racing Point,89.345,0,2019,17,Suzuka
13.0,RAI,7,Alfa Romeo Racing,89.358,0,2019,17,Suzuka
14.0,KVY,26,Toro Rosso,89.563,0,2019,17,Suzuka
15.0,HUL,27,Renault,89.619,0,2019,17,Suzuka
16.0,RIC,3,Renault,89.822,0,2019,17,Suzuka
17.0,PER,11,Racing Point,90.344,0,2019,17,Suzuka
18.0,RUS,63,Williams,90.364,0,2019,17,Suzuka
19.0,MAG,20,Haas F1 Team,,0,2019,17,Suzuka
20.0,KUB,88,Williams,,0,2019,17,Suzuka
1.0,VER,33,Red Bull Racing,74.758,0,2019,18,Mexico City
2.0,LEC,16,Ferrari,75.024,0,2019,18,Mexico City
3.0,VET,5,Ferrari,75.17,0,2019,18,Mexico City
4.0,HAM,44,Mercedes,75.262,0,2019,18,Mexico City
5.0,ALB,23,Red Bull Racing,75.336,0,2019,18,Mexico City
6.0,BOT,77,Mercedes,75.338,0,2019,18,Mexico City
7.0,SAI,55,McLaren,76.014,0,2019,18,Mexico City
8.0,NOR,4,McLaren,76.322,0,2019,18,Mexico City
9.0,KVY,26,Toro Rosso,76.469,0,2019,18,Mexico City
10.0,GAS,10,Toro Rosso,76.586,0,2019,18,Mexico City
11.0,PER,11,Racing Point,76.687,0,2019,18,Mexico City
12.0,HUL,27,Renault,76.885,0,2019,18,Mexico City
13.0,RIC,3,Renault,76.933,0,2019,18,Mexico City
14.0,RAI,7,Alfa Romeo Racing,76.967,0,2019,18,Mexico City
15.0,GIO,99,Alfa Romeo Racing,77.269,0,2019,18,Mexico City
16.0,STR,18,Racing Point,78.065,0,2019,18,Mexico City
17.0,MAG,20,Haas F1 Team,78.436,0,2019,18,Mexico City
18.0,GRO,8,Haas F1 Team,78.599,0,2019,18,Mexico City
19.0,RUS,63,Williams,78.823,0,2019,18,Mexico City
20.0,KUB,88,Williams,80.179,0,2019,18,Mexico City
1.0,BOT,77,Mercedes,92.029,0,2019,19,Austin
2.0,VET,5,Ferrari,92.041,0,2019,19,Austin
3.0,VER,33,Red Bull Racing,92.096,0,2019,19,Austin
4.0,LEC,16,Ferrari,92.137,0,2019,19,Austin
5.0,HAM,44,Mercedes,92.321,0,2019,19,Austin
6.0,ALB,23,Red Bull Racing,92.548,0,2019,19,Austin
7.0,SAI,55,McLaren,92.847,0,2019,19,Austin
8.0,NOR,4,McLaren,93.175,0,2019,19,Austin
9.0,RIC,3,Renault,93.488,0,2019,19,Austin
10.0,GAS,10,Toro Rosso,93.556,0,2019,19,Austin
11.0,HUL,27,Renault,93.815,0,2019,19,Austin
12.0,MAG,20,Haas F1 Team,93.812,0,2019,19,Austin
13.0,KVY,26,Toro Rosso,93.989,0,2019,19,Austin
14.0,STR,18,Racing Point,93.921,0,2019,19,Austin
15.0,GRO,8,Haas F1 Team,94.158,0,2019,19,Austin
16.0,GIO,99,Alfa Romeo Racing,94.226,0,2019,19,Austin
17.0,RAI,7,Alfa Romeo Racing,94.369,0,2019,19,Austin
18.0,RUS,63,Williams,95.372,0,2019,19,Austin
19.0,PER,11,Racing Point,95.808,0,2019,19,Austin
20.0,KUB,88,Williams,95.889,0,2019,19,Austin
1.0,VER,33,Red Bull Racing,67.503,0,2019,20,São Paulo
2.0,VET,5,Ferrari,67.631,0,2019,20,São Paulo
3.0,HAM,44,Mercedes,67.699,0,2019,20,São Paulo
4.0,LEC,16,Ferrari,67.728,0,2019,20,São Paulo
5.0,BOT,77,Mercedes,67.874,0,2019,20,São Paulo
6.0,ALB,23,Red Bull Racing,67.935,0,2019,20,São Paulo
7.0,GAS,10,Toro Rosso,68.77,0,2019,20,São Paulo
8.0,GRO,8,Haas F1 Team,68.705,0,2019,20,São Paulo
9.0,RAI,7,Alfa Romeo Racing,68.858,0,2019,20,São Paulo
10.0,MAG,20,Haas F1 Team,68.803,0,2019,20,São Paulo
11.0,NOR,4,McLaren,68.868,0,2019,20,São Paulo
12.0,RIC,3,Renault,68.903,0,2019,20,São Paulo
13.0,GIO,99,Alfa Romeo Racing,68.919,0,2019,20,São Paulo
14.0,HUL,27,Renault,68.921,0,2019,20,São Paulo
15.0,PER,11,Racing Point,69.035,0,2019,20,São Paulo
16.0,KVY,26,Toro Rosso,69.32,0,2019,20,São Paulo
17.0,STR,18,Racing Point,69.536,0,2019,20,São Paulo
18.0,RUS,63,Williams,70.126,0,2019,20,São Paulo
19.0,KUB,88,Williams,70.614,0,2019,20,São Paulo
20.0,SAI,55,McLaren,,0,2019,20,São Paulo
1.0,HAM,44,Mercedes,94.779,0,2019,21,Yas Island
2.0,BOT,77,Mercedes,94.973,0,2019,21,Yas Island
3.0,VER,33,Red Bull Racing,95.139,0,2019,21,Yas Island
4.0,LEC,16,Ferrari,95.219,0,2019,21,Yas Island
5.0,VET,5,Ferrari,95.339,0,2019,21,Yas Island
6.0,ALB,23,Red Bull Racing,95.682,0,2019,21,Yas Island
7.0,NOR,4,McLaren,96.436,0,2019,21,Yas Island
8.0,RIC,3,Renault,96.456,0,2019,21,Yas Island
9.0,SAI,55,McLaren,96.308,0,2019,21,Yas Island
10.0,HUL,27,Renault,96.71,0,2019,21,Yas Island
11.0,PER,11,Racing Point,96.961,0,2019,21,Yas Island
12.0,GAS,10,Toro Rosso,97.089,0,2019,21,Yas Island
13.0,STR,18,Racing Point,97.103,0,2019,21,Yas Island
14.0,KVY,26,Toro Rosso,97.141,0,2019,21,Yas Island
