Position,Abbreviation,DriverNumber,TeamName,GridPosition,Status,RaceTime_Sec,PitStops,IsWetRace,Year,Round,Circuit
9.0,MAG,20,Haas F1 Team,10.0,Finished,64.308,0,0,2022,2,Jeddah
10.0,HAM,44,Mercedes,15.0,Finished,73.948,0,0,2022,2,Jeddah
11.0,ZHO,24,Alfa Romeo,12.0,Finished,82.215,0,0,2022,2,Jeddah
12.0,HUL,27,Aston Martin,17.0,Finished,91.742,0,0,2022,2,Jeddah
13.0,STR,18,Aston Martin,13.0,+1 Lap,,0,0,2022,2,Jeddah
14.0,ALB,23,Williams,16.0,Collision damage,,0,0,2022,2,Jeddah
15.0,BOT,77,Alfa Romeo,8.0,Cooling system,,1,0,2022,2,Jeddah
16.0,ALO,14,Alpine,7.0,Water pump,,0,0,2022,2,Jeddah
17.0,RIC,3,McLaren,14.0,Gearbox,,0,0,2022,2,Jeddah
18.0,LAT,6,Williams,18.0,Accident,,0,0,2022,2,Jeddah
19.0,TSU,22,AlphaTauri,19.0,Power Unit,,0,0,2022,2,Jeddah
,MSC,47,Haas F1 Team,,Withdrew,,0,0,2022,2,Jeddah
1.0,LEC,16,Ferrari,1.0,Finished,5266.548,0,0,2022,3,Melbourne
2.0,PER,11,Red Bull Racing,3.0,Finished,20.524,0,0,2022,3,Melbourne
3.0,RUS,63,Mercedes,6.0,Finished,25.593,0,0,2022,3,Melbourne
4.0,HAM,44,Mercedes,5.0,Finished,28.543,0,0,2022,3,Melbourne
5.0,NOR,4,McLaren,4.0,Finished,53.303,0,0,2022,3,Melbourne
6.0,RIC,3,McLaren,7.0,Finished,53.737,0,0,2022,3,Melbourne
7.0,OCO,31,Alpine,8.0,Finished,61.683,0,0,2022,3,Melbourne
8.0,BOT,77,Alfa Romeo,12.0,Finished,68.439,0,0,2022,3,Melbourne
9.0,GAS,10,AlphaTauri,11.0,Finished,76.221,0,0,2022,3,Melbourne
10.0,ALB,23,Williams,20.0,Finished,79.382,0,0,2022,3,Melbourne
11.0,ZHO,24,Alfa Romeo,14.0,Finished,81.695,0,0,2022,3,Melbourne
12.0,STR,18,Aston Martin,19.0,Finished,88.598,1,0,2022,3,Melbourne
13.0,MSC,47,Haas F1 Team,15.0,+1 Lap,,0,0,2022,3,Melbourne
14.0,MAG,20,Haas F1 Team,16.0,+1 Lap,,0,0,2022,3,Melbourne
15.0,TSU,22,AlphaTauri,13.0,+1 Lap,,0,0,2022,3,Melbourne
16.0,LAT,6,Williams,18.0,+1 Lap,,0,0,2022,3,Melbourne
17.0,ALO,14,Alpine,10.0,+1 Lap,,0,0,2022,3,Melbourne
18.0,VER,1,Red Bull Racing,2.0,Fuel leak,,0,0,2022,3,Melbourne
19.0,VET,5,Aston Martin,17.0,Accident,,0,0,2022,3,Melbourne
20.0,SAI,55,Ferrari,9.0,Spun off,,0,0,2022,3,Melbourne
1.0,VER,1,Red Bull Racing,1.0,Finished,5527.986,0,0,2022,4,Imola
2.0,PER,11,Red Bull Racing,3.0,Finished,16.527,0,0,2022,4,Imola
3.0,NOR,4,McLaren,5.0,Finished,34.834,0,0,2022,4,Imola
4.0,RUS,63,Mercedes,11.0,Finished,42.506,0,0,2022,4,Imola
5.0,BOT,77,Alfa Romeo,7.0,Finished,43.181,0,0,2022,4,Imola
6.0,LEC,16,Ferrari,2.0,Finished,56.072,0,0,2022,4,Imola
7.0,TSU,22,AlphaTauri,12.0,Finished,61.11,0,0,2022,4,Imola
8.0,VET,5,Aston Martin,13.0,Finished,70.892,0,0,2022,4,Imola
9.0,MAG,20,Haas F1 Team,8.0,Finished,75.26,0,0,2022,4,Imola
10.0,STR,18,Aston Martin,15.0,+1 Lap,,0,0,2022,4,Imola
11.0,ALB,23,Williams,18.0,+1 Lap,,0,0,2022,4,Imola
12.0,GAS,10,AlphaTauri,17.0,+1 Lap,,0,0,2022,4,Imola
13.0,HAM,44,Mercedes,14.0,+1 Lap,,0,0,2022,4,Imola
14.0,OCO,31,Alpine,16.0,+1 Lap,,0,0,2022,4,Imola
15.0,ZHO,24,Alfa Romeo,0.0,+1 Lap,,0,0,2022,4,Imola
16.0,LAT,6,Williams,19.0,+1 Lap,,0,0,2022,4,Imola
17.0,MSC,47,Haas F1 Team,10.0,+1 Lap,,0,0,2022,4,Imola
18.0,RIC,3,McLaren,6.0,+1 Lap,,0,0,2022,4,Imola
19.0,ALO,14,Alpine,9.0,Collision damage,,0,0,2022,4,Imola
20.0,SAI,55,Ferrari,4.0,Collision,,0,0,2022,4,Imola
1.0,VER,1,Red Bull Racing,3.0,Finished,5664.258,0,1,2022,5,Miami
2.0,LEC,16,Ferrari,1.0,Finished,3.786,0,1,2022,5,Miami
3.0,SAI,55,Ferrari,2.0,Finished,8.229,0,1,2022,5,Miami
4.0,PER,11,Red Bull Racing,4.0,Finished,10.638,0,1,2022,5,Miami
5.0,RUS,63,Mercedes,12.0,Finished,18.582,0,1,2022,5,Miami
6.0,HAM,44,Mercedes,6.0,Finished,21.368,0,1,2022,5,Miami
7.0,BOT,77,Alfa Romeo,5.0,Finished,25.073,0,1,2022,5,Miami
8.0,OCO,31,Alpine,20.0,Finished,28.386,0,1,2022,5,Miami
9.0,ALB,23,Williams,18.0,Finished,32.365,0,1,2022,5,Miami
10.0,STR,18,Aston Martin,0.0,Finished,37.026,0,1,2022,5,Miami
11.0,ALO,14,Alpine,11.0,Finished,37.128,0,1,2022,5,Miami
12.0,TSU,22,AlphaTauri,9.0,Finished,40.146,0,1,2022,5,Miami
13.0,RIC,3,McLaren,14.0,Finished,40.902,0,1,2022,5,Miami
14.0,LAT,6,Williams,19.0,Finished,49.936,0,1,2022,5,Miami
15.0,MSC,47,Haas F1 Team,15.0,Finished,73.305,0,1,2022,5,Miami
16.0,MAG,20,Haas F1 Team,16.0,Front wing,,0,1,2022,5,Miami
17.0,VET,5,Aston Martin,0.0,Collision,,0,1,2022,5,Miami
18.0,GAS,10,AlphaTauri,7.0,Suspension,,0,1,2022,5,Miami
19.0,NOR,4,McLaren,8.0,Collision,,0,1,2022,5,Miami
20.0,ZHO,24,Alfa Romeo,17.0,Water leak,,0,1,2022,5,Miami
1.0,VER,1,Red Bull Racing,2.0,Finished,5840.475,0,0,2022,6,Barcelona
2.0,PER,11,Red Bull Racing,5.0,Finished,13.072,0,0,2022,6,Barcelona
3.0,RUS,63,Mercedes,4.0,Finished,32.927,0,0,2022,6,Barcelona
4.0,SAI,55,Ferrari,3.0,Finished,45.208,0,0,2022,6,Barcelona
5.0,HAM,44,Mercedes,6.0,Finished,54.534,0,0,2022,6,Barcelona
6.0,BOT,77,Alfa Romeo,7.0,Finished,59.976,0,0,2022,6,Barcelona
7.0,OCO,31,Alpine,12.0,Finished,75.397,0,0,2022,6,Barcelona
8.0,NOR,4,McLaren,11.0,Finished,83.235,0,0,2022,6,Barcelona
9.0,ALO,14,Alpine,20.0,+1 Lap,,0,0,2022,6,Barcelona
10.0,TSU,22,AlphaTauri,13.0,+1 Lap,,0,0,2022,6,Barcelona
11.0,VET,5,Aston Martin,16.0,+1 Lap,,0,0,2022,6,Barcelona
12.0,RIC,3,McLaren,9.0,+1 Lap,,0,0,2022,6,Barcelona
13.0,GAS,10,AlphaTauri,14.0,+1 Lap,,0,0,2022,6,Barcelona
14.0,MSC,47,Haas F1 Team,10.0,+1 Lap,,0,0,2022,6,Barcelona
15.0,STR,18,Aston Martin,17.0,+1 Lap,,0,0,2022,6,Barcelona
16.0,LAT,6,Williams,19.0,+2 Laps,,0,0,2022,6,Barcelona
17.0,MAG,20,Haas F1 Team,8.0,+2 Laps,,0,0,2022,6,Barcelona
18.0,ALB,23,Williams,18.0,+2 Laps,,0,0,2022,6,Barcelona
19.0,ZHO,24,Alfa Romeo,15.0,Power loss,,0,0,2022,6,Barcelona
20.0,LEC,16,Ferrari,1.0,Turbo,,0,0,2022,6,Barcelona
1.0,PER,11,Red Bull Racing,3.0,Finished,6990.265,0,1,2022,7,Monaco
2.0,SAI,55,Ferrari,2.0,Finished,1.154,0,1,2022,7,Monaco
3.0,VER,1,Red Bull Racing,4.0,Finished,1.491,0,1,2022,7,Monaco
4.0,LEC,16,Ferrari,1.0,Finished,2.922,0,1,2022,7,Monaco
5.0,RUS,63,Mercedes,6.0,Finished,11.968,0,1,2022,7,Monaco
6.0,NOR,4,McLaren,5.0,Finished,12.231,0,1,2022,7,Monaco
7.0,ALO,14,Alpine,7.0,Finished,46.358,0,1,2022,7,Monaco
8.0,HAM,44,Mercedes,8.0,Finished,50.388,0,1,2022,7,Monaco
9.0,BOT,77,Alfa Romeo,12.0,Finished,52.525,0,1,2022,7,Monaco
10.0,VET,5,Aston Martin,9.0,Finished,53.536,0,1,2022,7,Monaco
11.0,GAS,10,AlphaTauri,17.0,Finished,54.289,0,1,2022,7,Monaco
12.0,OCO,31,Alpine,10.0,Finished,55.644,0,1,2022,7,Monaco
13.0,RIC,3,McLaren,14.0,Finished,57.635,0,1,2022,7,Monaco
14.0,STR,18,Aston Martin,18.0,Finished,60.802,2,1,2022,7,Monaco
15.0,LAT,6,Williams,19.0,+1 Lap,,2,1,2022,7,Monaco
16.0,ZHO,24,Alfa Romeo,20.0,+1 Lap,,0,1,2022,7,Monaco
17.0,TSU,22,AlphaTauri,11.0,+1 Lap,,0,1,2022,7,Monaco
18.0,ALB,23,Williams,16.0,Mechanical,,0,1,2022,7,Monaco
19.0,MSC,47,Haas F1 Team,15.0,Accident,,0,1,2022,7,Monaco
20.0,MAG,20,Haas F1 Team,13.0,Water pressure,,0,1,2022,7,Monaco
1.0,VER,1,Red Bull Racing,3.0,Finished,5645.941,0,0,2022,8,Baku
2.0,PER,11,Red Bull Racing,2.0,Finished,20.823,0,0,2022,8,Baku
3.0,RUS,63,Mercedes,5.0,Finished,45.995,0,0,2022,8,Baku
4.0,HAM,44,Mercedes,7.0,Finished,71.679,0,0,2022,8,Baku
5.0,GAS,10,AlphaTauri,6.0,Finished,77.299,0,0,2022,8,Baku
6.0,VET,5,Aston Martin,9.0,Finished,84.099,0,0,2022,8,Baku
7.0,ALO,14,Alpine,10.0,Finished,88.596,0,0,2022,8,Baku
8.0,RIC,3,McLaren,12.0,Finished,92.207,0,0,2022,8,Baku
9.0,NOR,4,McLaren,11.0,Finished,92.556,0,0,2022,8,Baku
10.0,OCO,31,Alpine,13.0,Finished,108.184,0,0,2022,8,Baku
11.0,BOT,77,Alfa Romeo,15.0,+1 Lap,,0,0,2022,8,Baku
12.0,ALB,23,Williams,17.0,+1 Lap,,0,0,2022,8,Baku
13.0,TSU,22,AlphaTauri,8.0,+1 Lap,,0,0,2022,8,Baku
14.0,MSC,47,Haas F1 Team,20.0,+1 Lap,,0,0,2022,8,Baku
15.0,LAT,6,Williams,18.0,+1 Lap,,0,0,2022,8,Baku
16.0,STR,18,Aston Martin,19.0,Vibrations,,0,0,2022,8,Baku
17.0,MAG,20,Haas F1 Team,16.0,Power Unit,,0,0,2022,8,Baku
18.0,ZHO,24,Alfa Romeo,14.0,Hydraulics,,0,0,2022,8,Baku
19.0,LEC,16,Ferrari,1.0,Power Unit,,0,0,2022,8,Baku
20.0,SAI,55,Ferrari,4.0,Hydraulics,,0,0,2022,8,Baku
1.0,VER,1,Red Bull Racing,1.0,Finished,5781.757,0,0,2022,9,Montréal
2.0,SAI,55,Ferrari,3.0,Finished,0.993,0,0,2022,9,Montréal
3.0,HAM,44,Mercedes,4.0,Finished,7.006,0,0,2022,9,Montréal
4.0,RUS,63,Mercedes,8.0,Finished,12.313,0,0,2022,9,Montréal
5.0,LEC,16,Ferrari,19.0,Finished,15.168,0,0,2022,9,Montréal
6.0,OCO,31,Alpine,7.0,Finished,23.89,0,0,2022,9,Montréal
7.0,BOT,77,Alfa Romeo,11.0,Finished,25.247,0,0,2022,9,Montréal
8.0,ZHO,24,Alfa Romeo,10.0,Finished,26.951999999999998,0,0,2022,9,Montréal
9.0,ALO,14,Alpine,2.0,Finished,29.945,0,0,2022,9,Montréal
10.0,STR,18,Aston Martin,17.0,Finished,38.222,0,0,2022,9,Montréal
11.0,RIC,3,McLaren,9.0,Finished,43.047,0,0,2022,9,Montréal
12.0,VET,5,Aston Martin,16.0,Finished,44.245,0,0,2022,9,Montréal
13.0,ALB,23,Williams,12.0,Finished,44.893,0,0,2022,9,Montréal
14.0,GAS,10,AlphaTauri,15.0,Finished,45.183,0,0,2022,9,Montréal
15.0,NOR,4,McLaren,14.0,Finished,52.145,0,0,2022,9,Montréal
16.0,LAT,6,Williams,18.0,Finished,59.978,0,0,2022,9,Montréal
17.0,MAG,20,Haas F1 Team,5.0,Finished,68.18,0,0,2022,9,Montréal
18.0,TSU,22,AlphaTauri,20.0,Accident,,0,0,2022,9,Montréal
19.0,MSC,47,Haas F1 Team,6.0,Engine,,0,0,2022,9,Montréal
20.0,PER,11,Red Bull Racing,13.0,Gearbox,,0,0,2022,9,Montréal
1.0,SAI,55,Ferrari,1.0,Finished,8270.311,0,1,2022,10,Silverstone
2.0,PER,11,Red Bull Racing,4.0,Finished,3.779,0,1,2022,10,Silverstone
3.0,HAM,44,Mercedes,5.0,Finished,6.225,0,1,2022,10,Silverstone
4.0,LEC,16,Ferrari,3.0,Finished,8.546,0,1,2022,10,Silverstone
5.0,ALO,14,Alpine,7.0,Finished,9.571,0,1,2022,10,Silverstone
6.0,NOR,4,McLaren,6.0,Finished,11.943,0,1,2022,10,Silverstone
7.0,VER,1,Red Bull Racing,2.0,Finished,18.777,0,1,2022,10,Silverstone
8.0,MSC,47,Haas F1 Team,19.0,Finished,18.995,0,1,2022,10,Silverstone
9.0,VET,5,Aston Martin,18.0,Finished,22.356,0,1,2022,10,Silverstone
10.0,MAG,20,Haas F1 Team,17.0,Finished,24.59,0,1,2022,10,Silverstone
11.0,STR,18,Aston Martin,20.0,Finished,26.147,0,1,2022,10,Silverstone
12.0,LAT,6,Williams,10.0,Finished,32.511,0,1,2022,10,Silverstone
13.0,RIC,3,McLaren,14.0,Finished,32.817,0,1,2022,10,Silverstone
14.0,TSU,22,AlphaTauri,13.0,Finished,40.91,0,1,2022,10,Silverstone
15.0,OCO,31,Alpine,15.0,Fuel pump,,0,1,2022,10,Silverstone
16.0,GAS,10,AlphaTauri,11.0,Collision damage,,0,1,2022,10,Silverstone
17.0,BOT,77,Alfa Romeo,12.0,Gearbox,,0,1,2022,10,Silverstone
18.0,RUS,63,Mercedes,8.0,Collision,,0,1,2022,10,Silverstone
19.0,ZHO,24,Alfa Romeo,9.0,Collision,,0,1,2022,10,Silverstone
20.0,ALB,23,Williams,16.0,Collision,,0,1,2022,10,Silverstone
1.0,LEC,16,Ferrari,2.0,Finished,5064.312,0,0,2022,11,Spielberg
2.0,VER,1,Red Bull Racing,1.0,Finished,1.532,0,0,2022,11,Spielberg
3.0,HAM,44,Mercedes,8.0,Finished,41.217,0,0,2022,11,Spielberg
4.0,RUS,63,Mercedes,4.0,Finished,58.972,0,0,2022,11,Spielberg
5.0,OCO,31,Alpine,6.0,Finished,68.436,0,0,2022,11,Spielberg
6.0,MSC,47,Haas F1 Team,9.0,+1 Lap,,0,0,2022,11,Spielberg
7.0,NOR,4,McLaren,10.0,+1 Lap,,0,0,2022,11,Spielberg
8.0,MAG,20,Haas F1 Team,7.0,+1 Lap,,0,0,2022,11,Spielberg
9.0,RIC,3,McLaren,11.0,+1 Lap,,0,0,2022,11,Spielberg
10.0,ALO,14,Alpine,19.0,+1 Lap,,1,0,2022,11,Spielberg
11.0,BOT,77,Alfa Romeo,0.0,+1 Lap,,0,0,2022,11,Spielberg
12.0,ALB,23,Williams,15.0,+1 Lap,,0,0,2022,11,Spielberg
13.0,STR,18,Aston Martin,12.0,+1 Lap,,0,0,2022,11,Spielberg
14.0,ZHO,24,Alfa Romeo,13.0,+1 Lap,,0,0,2022,11,Spielberg
15.0,GAS,10,AlphaTauri,14.0,+1 Lap,,0,0,2022,11,Spielberg
16.0,TSU,22,AlphaTauri,16.0,+1 Lap,,0,0,2022,11,Spielberg
17.0,VET,5,Aston Martin,18.0,+1 Lap,,0,0,2022,11,Spielberg
18.0,SAI,55,Ferrari,3.0,Power Unit,,0,0,2022,11,Spielberg
19.0,LAT,6,Williams,17.0,Undertray,,0,0,2022,11,Spielberg
20.0,PER,11,Red Bull Racing,5.0,Collision damage,,0,0,2022,11,Spielberg
1.0,VER,1,Red Bull Racing,2.0,Finished,5402.112,0,0,2022,12,Le Castellet
2.0,HAM,44,Mercedes,4.0,Finished,10.587,0,0,2022,12,Le Castellet
3.0,RUS,63,Mercedes,6.0,Finished,16.495,0,0,2022,12,Le Castellet
4.0,PER,11,Red Bull Racing,3.0,Finished,17.31,0,0,2022,12,Le Castellet
5.0,SAI,55,Ferrari,19.0,Finished,28.872,0,0,2022,12,Le Castellet
6.0,ALO,14,Alpine,7.0,Finished,42.879,0,0,2022,12,Le Castellet
7.0,NOR,4,McLaren,5.0,Finished,52.026,0,0,2022,12,Le Castellet
8.0,OCO,31,Alpine,10.0,Finished,56.959,0,0,2022,12,Le Castellet
9.0,RIC,3,McLaren,9.0,Finished,60.372,0,0,2022,12,Le Castellet
10.0,STR,18,Aston Martin,15.0,Finished,62.549,0,0,2022,12,Le Castellet
11.0,VET,5,Aston Martin,12.0,Finished,64.494,0,0,2022,12,Le Castellet
12.0,GAS,10,AlphaTauri,14.0,Finished,65.448,0,0,2022,12,Le Castellet
13.0,ALB,23,Williams,13.0,Finished,68.565,0,0,2022,12,Le Castellet
14.0,BOT,77,Alfa Romeo,11.0,Finished,76.666,0,0,2022,12,Le Castellet
15.0,MSC,47,Haas F1 Team,17.0,Finished,80.394,0,0,2022,12,Le Castellet
16.0,ZHO,24,Alfa Romeo,16.0,+6 Laps,,0,0,2022,12,Le Castellet
17.0,LAT,6,Williams,18.0,Collision damage,,0,0,2022,12,Le Castellet
18.0,MAG,20,Haas F1 Team,20.0,Collision damage,,0,0,2022,12,Le Castellet
19.0,LEC,16,Ferrari,1.0,Accident,,0,0,2022,12,Le Castellet
20.0,TSU,22,AlphaTauri,8.0,Undertray,,0,0,2022,12,Le Castellet
1.0,VER,1,Red Bull Racing,10.0,Finished,5975.912,0,1,2022,13,Budapest
2.0,HAM,44,Mercedes,7.0,Finished,7.834,0,1,2022,13,Budapest
3.0,RUS,63,Mercedes,1.0,Finished,12.337,0,1,2022,13,Budapest
4.0,SAI,55,Ferrari,2.0,Finished,14.579,0,1,2022,13,Budapest
5.0,PER,11,Red Bull Racing,11.0,Finished,15.688,0,1,2022,13,Budapest
6.0,LEC,16,Ferrari,3.0,Finished,16.047,0,1,2022,13,Budapest
7.0,NOR,4,McLaren,4.0,Finished,78.3,0,1,2022,13,Budapest
8.0,ALO,14,Alpine,6.0,+1 Lap,,0,1,2022,13,Budapest
9.0,OCO,31,Alpine,5.0,+1 Lap,,0,1,2022,13,Budapest
10.0,VET,5,Aston Martin,18.0,+1 Lap,,0,1,2022,13,Budapest
11.0,STR,18,Aston Martin,14.0,+1 Lap,,0,1,2022,13,Budapest
12.0,GAS,10,AlphaTauri,0.0,+1 Lap,,0,1,2022,13,Budapest
13.0,ZHO,24,Alfa Romeo,12.0,+1 Lap,,0,1,2022,13,Budapest
14.0,MSC,47,Haas F1 Team,15.0,+1 Lap,,0,1,2022,13,Budapest
15.0,RIC,3,McLaren,9.0,+1 Lap,,0,1,2022,13,Budapest
16.0,MAG,20,Haas F1 Team,13.0,+1 Lap,,0,1,2022,13,Budapest
17.0,ALB,23,Williams,17.0,+1 Lap,,0,1,2022,13,Budapest
18.0,LAT,6,Williams,19.0,+1 Lap,,0,1,2022,13,Budapest
19.0,TSU,22,AlphaTauri,16.0,+2 Laps,,0,1,2022,13,Budapest
20.0,BOT,77,Alfa Romeo,8.0,Power Unit,,0,1,2022,13,Budapest
1.0,VER,1,Red Bull Racing,14.0,Finished,5152.894,0,0,2022,14,Spa-Francorchamps
2.0,PER,11,Red Bull Racing,2.0,Finished,17.841,0,0,2022,14,Spa-Francorchamps
3.0,SAI,55,Ferrari,1.0,Finished,26.886,0,0,2022,14,Spa-Francorchamps
4.0,RUS,63,Mercedes,5.0,Finished,29.14,0,0,2022,14,Spa-Francorchamps
5.0,ALO,14,Alpine,3.0,Finished,73.256,0,0,2022,14,Spa-Francorchamps
6.0,LEC,16,Ferrari,15.0,Finished,74.936,0,0,2022,14,Spa-Francorchamps
7.0,OCO,31,Alpine,16.0,Finished,75.64,0,0,2022,14,Spa-Francorchamps
8.0,VET,5,Aston Martin,10.0,Finished,78.107,0,0,2022,14,Spa-Francorchamps
9.0,GAS,10,AlphaTauri,0.0,Finished,92.181,0,0,2022,14,Spa-Francorchamps
10.0,ALB,23,Williams,6.0,Finished,101.9,0,0,2022,14,Spa-Francorchamps
11.0,STR,18,Aston Martin,9.0,Finished,103.078,0,0,2022,14,Spa-Francorchamps
12.0,NOR,4,McLaren,17.0,Finished,104.739,0,0,2022,14,Spa-Francorchamps
13.0,TSU,22,AlphaTauri,0.0,Finished,105.217,0,0,2022,14,Spa-Francorchamps
14.0,ZHO,24,Alfa Romeo,18.0,Finished,106.252,0,0,2022,14,Spa-Francorchamps
15.0,RIC,3,McLaren,7.0,Finished,107.163,0,0,2022,14,Spa-Francorchamps
16.0,MAG,20,Haas F1 Team,12.0,+1 Lap,,0,0,2022,14,Spa-Francorchamps
17.0,MSC,47,Haas F1 Team,19.0,+1 Lap,,0,0,2022,14,Spa-Francorchamps
18.0,LAT,6,Williams,11.0,+1 Lap,,0,0,2022,14,Spa-Francorchamps
19.0,BOT,77,Alfa Romeo,13.0,Accident,,0,0,2022,14,Spa-Francorchamps
20.0,HAM,44,Mercedes,4.0,Collision damage,,0,0,2022,14,Spa-Francorchamps
1.0,VER,1,Red Bull Racing,1.0,Finished,5802.773,1,0,2022,15,Zandvoort
2.0,RUS,63,Mercedes,6.0,Finished,4.071,0,0,2022,15,Zandvoort
3.0,LEC,16,Ferrari,2.0,Finished,10.929,1,0,2022,15,Zandvoort
4.0,HAM,44,Mercedes,4.0,Finished,13.016,0,0,2022,15,Zandvoort
5.0,PER,11,Red Bull Racing,5.0,Finished,18.168,1,0,2022,15,Zandvoort
6.0,ALO,14,Alpine,13.0,Finished,18.754,0,0,2022,15,Zandvoort
7.0,NOR,4,McLaren,7.0,Finished,19.306,0,0,2022,15,Zandvoort
8.0,SAI,55,Ferrari,3.0,Finished,20.916,0,0,2022,15,Zandvoort
9.0,OCO,31,Alpine,12.0,Finished,21.117,1,0,2022,15,Zandvoort
10.0,STR,18,Aston Martin,10.0,Finished,22.459,1,0,2022,15,Zandvoort
11.0,GAS,10,AlphaTauri,11.0,Finished,27.009,1,0,2022,15,Zandvoort
12.0,ALB,23,Williams,15.0,Finished,30.39,1,0,2022,15,Zandvoort
13.0,MSC,47,Haas F1 Team,8.0,Finished,32.995,0,0,2022,15,Zandvoort
14.0,VET,5,Aston Martin,19.0,Finished,36.007,0,0,2022,15,Zandvoort
15.0,MAG,20,Haas F1 Team,18.0,Finished,36.869,0,0,2022,15,Zandvoort
16.0,ZHO,24,Alfa Romeo,14.0,Finished,37.32,1,0,2022,15,Zandvoort
17.0,RIC,3,McLaren,17.0,Finished,37.764,1,0,2022,15,Zandvoort
18.0,LAT,6,Williams,20.0,+1 Lap,,1,0,2022,15,Zandvoort
19.0,BOT,77,Alfa Romeo,16.0,Engine,,0,0,2022,15,Zandvoort
20.0,TSU,22,AlphaTauri,9.0,Differential,,1,0,2022,15,Zandvoort
1.0,VER,1,Red Bull Racing,7.0,Finished,4827.511,0,0,2022,16,Monza
2.0,LEC,16,Ferrari,1.0,Finished,2.446,0,0,2022,16,Monza
3.0,RUS,63,Mercedes,2.0,Finished,3.4050000000000002,0,0,2022,16,Monza
4.0,SAI,55,Ferrari,18.0,Finished,5.061,0,0,2022,16,Monza
5.0,HAM,44,Mercedes,19.0,Finished,5.38,0,0,2022,16,Monza
6.0,PER,11,Red Bull Racing,13.0,Finished,6.091,0,0,2022,16,Monza
7.0,NOR,4,McLaren,3.0,Finished,6.207,0,0,2022,16,Monza
8.0,GAS,10,AlphaTauri,5.0,Finished,6.396,0,0,2022,16,Monza
9.0,DEV,45,Williams,8.0,Finished,7.122,0,0,2022,16,Monza
10.0,ZHO,24,Alfa Romeo,9.0,Finished,7.91,0,0,2022,16,Monza
11.0,OCO,31,Alpine,14.0,Finished,8.323,0,0,2022,16,Monza
12.0,MSC,47,Haas F1 Team,17.0,Finished,8.549,0,0,2022,16,Monza
13.0,BOT,77,Alfa Romeo,15.0,+1 Lap,,0,0,2022,16,Monza
14.0,TSU,22,AlphaTauri,20.0,+1 Lap,,0,0,2022,16,Monza
15.0,LAT,6,Williams,10.0,+1 Lap,,0,0,2022,16,Monza
16.0,MAG,20,Haas F1 Team,16.0,+1 Lap,,0,0,2022,16,Monza
17.0,RIC,3,McLaren,4.0,Oil leak,,0,0,2022,16,Monza
18.0,STR,18,Aston Martin,12.0,Engine,,0,0,2022,16,Monza
19.0,ALO,14,Alpine,6.0,Water pressure,,0,0,2022,16,Monza
20.0,VET,5,Aston Martin,11.0,Engine,,0,0,2022,16,Monza
1.0,PER,11,Red Bull Racing,2.0,Finished,7340.238,0,1,2022,17,Marina Bay
